Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
3528	105506	2	60102			1	3000
3529	105506	3	60103			1	4000
3530	105506	4	60104			1	5000
3531	105506	5	60105			2	6000
3532	105506	6	60106			2	7000
3533	105506	7	60107			2	8000
3534	105506	8	60108			2	9000
3535	105506	9	60109			2	10000
3536	105506	10	60110			3	12000
3537	105506	11	60111			3	14000
3538	105506	12	60112			3	16000
3539	105506	13	60113			3	18000
3540	105506	14	60114			3	20000
3541	105506	15	60115			5	22000
3542	105506	16	60116			5	24000
3543	105506	17	60117			5	26000
3544	105506	18					
3545	105511	1	60201			1	2000
3546	105511	2	60202			1	3000
3547	105511	3	60203			1	4000
3548	105511	4	60204			1	5000
3549	105511	5	60205			2	6000
3550	105511	6	60206			2	7000
3551	105511	7	60207			2	8000
3552	105511	8	60208			2	9000
3553	105511	9	60209			2	10000
3554	105511	10	60210			3	12000
3555	105511	11	60211			3	14000
3556	105511	12	60212			3	16000
3557	105511	13	60213			3	18000
3558	105511	14	60214			3	20000
3559	105511	15	60215			5	22000
3560	105511	16	60216			5	24000
3561	105511	17	60217			5	26000
3562	105511	18					
3563	105516	1	60001			1	2000
3564	105516	2	60002			1	3000
3565	105516	3	60003			1	4000
3566	105516	4	60004			1	5000
3567	105516	5	60005			2	6000
3568	105516	6	60006			2	7000
3569	105516	7	60007			2	8000
3570	105516	8	60008			2	9000
3571	105516	9	60009			2	10000
3572	105516	10	60010			3	12000
3573	105516	11	60011			3	14000
3574	105516	12	60012			3	16000
3575	105516	13	60013			3	18000
3576	105516	14	60014			3	20000
3577	105516	15	60015			5	22000
3578	105516	16	60016			5	24000
3579	105516	17	60017			5	26000
3580	105516	18					
3581	105517	1	60101			1	2000
3582	105517	2	60102			1	3000
3583	105517	3	60103			1	4000
3584	105517	4	60104			1	5000
3585	105517	5	60105			2	6000
3586	105517	6	60106			2	7000
3587	105517	7	60107			2	8000
3588	105517	8	60108			2	9000
3589	105517	9	60109			2	10000
3590	105517	10	60110			3	12000
3591	105517	11	60111			3	14000
3592	105517	12	60112			3	16000
3593	105517	13	60113			3	18000
3594	105517	14	60114			3	20000
3595	105517	15	60115			5	22000
3596	105517	16	60116			5	24000
3597	105517	17	60117			5	26000
3598	105517	18					
3599	105518	1	60501			1	2000
3600	105518	2	60502			1	3000
3601	105518	3	60503			1	4000
3602	105518	4	60504			1	5000
3603	105518	5	60505			2	6000
3604	105518	6	60506			2	7000
3605	105518	7	60507			2	8000
3606	105518	8	60508			2	9000
3607	105518	9	60509			2	10000
3608	105518	10	60510			3	12000
3609	105518	11	60511			3	14000
3610	105518	12	60512			3	16000
3611	105518	13	60513			3	18000
3612	105518	14	60514			3	20000
3613	105518	15	60515			5	22000
3614	105518	16	60516			5	24000
3615	105518	17	60517			5	26000
3616	105518	18					
3617	105521	1	60201			1	2000
3618	105521	2	60202			1	3000
3619	105521	3	60203			1	4000
3620	105521	4	60204			1	5000
3621	105521	5	60205			2	6000
3622	105521	6	60206			2	7000
3623	105521	7	60207			2	8000
3624	105521	8	60208			2	9000
3625	105521	9	60209			2	10000
3626	105521	10	60210			3	12000
3627	105521	11	60211			3	14000
3628	105521	12	60212			3	16000
3629	105521	13	60213			3	18000
3630	105521	14	60214			3	20000
3631	105521	15	60215			5	22000
3632	105521	16	60216			5	24000
3633	105521	17	60217			5	26000
3634	105521	18					
3635	105522	0	61002			3	25000
3636	105522	1	61002			3	25000
3637	105523	1	60301	61301		1	2000
3638	105523	2	60302	61302		1	3000
3639	105523	3	60303	61303		1	4000
3640	105523	4	60304	61304		1	5000
3641	105523	5	60305	61305		2	6000
3642	105523	6	60306	61306		2	7000
3643	105523	7	60307	61307		2	8000
3644	105523	8	60308	61308		2	9000
3645	105523	9	60309	61309		2	10000
3646	105523	10	60310	61310		3	12000
3647	105523	11	60311	61311		3	14000
3648	105523	12	60312	61312		3	16000
3649	105523	13	60313	61313		3	18000
3650	105523	14	60314	61314		3	20000
3651	105523	15	60315	61315		5	22000
3652	105523	16	60316	61316		5	24000
3653	105523	17	60317	61317		5	26000
3654	105523	18					
3655	105524	0	62004			2	20000
3656	105524	1	62005			3	30000
3657	105524	2	62005			5	50000
3658	105525	0	62006			3	35000
3659	105525	1	62007			4	40000
3660	105525	2	62007			7	75000
3661	105526	0	62008			3	30000
3662	105526	1	62009			3	30000
3663	105526	2	62010			4	40000
3664	105526	3	62010			10	100000
3665	105527	0	60464				
3666	105527	1	60464				
3667	106201	1	60001			1	2000
3668	106201	2	60002			1	3000
3669	106201	3	60003			1	4000
3670	106201	4	60004			1	5000
3671	106201	5	60005			2	6000
3672	106201	6	60006			2	7000
3673	106201	7	60007			2	8000
3674	106201	8	60008			2	9000
3675	106201	9	60009			2	10000
3676	106201	10	60010			3	12000
3677	106201	11	60011			3	14000
3678	106201	12	60012			3	16000
3679	106201	13	60013			3	18000
3680	106201	14	60014			3	20000
3681	106201	15	60015			5	22000
3682	106201	16	60016			5	24000
3683	106201	17	60017			5	26000
3684	106201	18					
3685	106206	1	60101			1	2000
3686	106206	2	60102			1	3000
3687	106206	3	60103			1	4000
3688	106206	4	60104			1	5000
3689	106206	5	60105			2	6000
3690	106206	6	60106			2	7000
3691	106206	7	60107			2	8000
3692	106206	8	60108			2	9000
3693	106206	9	60109			2	10000
3694	106206	10	60110			3	12000
3695	106206	11	60111			3	14000
3696	106206	12	60112			3	16000
3697	106206	13	60113			3	18000
3698	106206	14	60114			3	20000
3699	106206	15	60115			5	22000
3700	106206	16	60116			5	24000
3701	106206	17	60117			5	26000
3702	106206	18					
3703	106211	1	60201			1	2000
3704	106211	2	60202			1	3000
3705	106211	3	60203			1	4000
3706	106211	4	60204			1	5000
3707	106211	5	60205			2	6000
3708	106211	6	60206			2	7000
3709	106211	7	60207			2	8000
3710	106211	8	60208			2	9000
3711	106211	9	60209			2	10000
3712	106211	10	60210			3	12000
3713	106211	11	60211			3	14000
3714	106211	12	60212			3	16000
3715	106211	13	60213			3	18000
3716	106211	14	60214			3	20000
3717	106211	15	60215			5	22000
3718	106211	16	60216			5	24000
3719	106211	17	60217			5	26000
3720	106211	18					
3721	106216	1	60001			1	2000
3722	106216	2	60002			1	3000
3723	106216	3	60003			1	4000
3724	106216	4	60004			1	5000
3725	106216	5	60005			2	6000
3726	106216	6	60006			2	7000
3727	106216	7	60007			2	8000
3728	106216	8	60008			2	9000
3729	106216	9	60009			2	10000
3730	106216	10	60010			3	12000
3731	106216	11	60011			3	14000
3732	106216	12	60012			3	16000
3733	106216	13	60013			3	18000
3734	106216	14	60014			3	20000
3735	106216	15	60015			5	22000
3736	106216	16	60016			5	24000
3737	106216	17	60017			5	26000
3738	106216	18					
3739	106217	1	60101			1	2000
3740	106217	2	60102			1	3000
3741	106217	3	60103			1	4000
3742	106217	4	60104			1	5000
3743	106217	5	60105			2	6000
3744	106217	6	60106			2	7000
3745	106217	7	60107			2	8000
3746	106217	8	60108			2	9000
3747	106217	9	60109			2	10000
3748	106217	10	60110			3	12000
3749	106217	11	60111			3	14000
3750	106217	12	60112			3	16000
3751	106217	13	60113			3	18000
3752	106217	14	60114			3	20000
3753	106217	15	60115			5	22000
3754	106217	16	60116			5	24000
3755	106217	17	60117			5	26000
3756	106217	18					
3757	106218	1	60501			1	2000
3758	106218	2	60502			1	3000
3759	106218	3	60503			1	4000
3760	106218	4	60504			1	5000
3761	106218	5	60505			2	6000
3762	106218	6	60506			2	7000
3763	106218	7	60507			2	8000
3764	106218	8	60508			2	9000
3765	106218	9	60509			2	10000
3766	106218	10	60510			3	12000
3767	106218	11	60511			3	14000
3768	106218	12	60512			3	16000
3769	106218	13	60513			3	18000
3770	106218	14	60514			3	20000
3771	106218	15	60515			5	22000
3772	106218	16	60516			5	24000
3773	106218	17	60517			5	26000
3774	106218	18					
3775	106221	1	60201			1	2000
3776	106221	2	60202			1	3000
3777	106221	3	60203			1	4000
3778	106221	4	60204			1	5000
3779	106221	5	60205			2	6000
3780	106221	6	60206			2	7000
3781	106221	7	60207			2	8000
3782	106221	8	60208			2	9000
3783	106221	9	60209			2	10000
3784	106221	10	60210			3	12000
3785	106221	11	60211			3	14000
3786	106221	12	60212			3	16000
3787	106221	13	60213			3	18000
3788	106221	14	60214			3	20000
3789	106221	15	60215			5	22000
3790	106221	16	60216			5	24000
3791	106221	17	60217			5	26000
3792	106221	18					
3793	106222	0	61002			3	25000
3794	106222	1	61002			3	25000
3795	106223	1	60301	61301		1	2000
3796	106223	2	60302	61302		1	3000
3797	106223	3	60303	61303		1	4000
3798	106223	4	60304	61304		1	5000
3799	106223	5	60305	61305		2	6000
3800	106223	6	60306	61306		2	7000
3801	106223	7	60307	61307		2	8000
3802	106223	8	60308	61308		2	9000
3803	106223	9	60309	61309		2	10000
3804	106223	10	60310	61310		3	12000
3805	106223	11	60311	61311		3	14000
3806	106223	12	60312	61312		3	16000
3807	106223	13	60313	61313		3	18000
3808	106223	14	60314	61314		3	20000
3809	106223	15	60315	61315		5	22000
3810	106223	16	60316	61316		5	24000
3811	106223	17	60317	61317		5	26000
3812	106223	18					
3813	106224	0	61004			5	50000
3814	106224	1	61004			5	50000
3815	106225	0	61005			7	75000
3816	106225	1	61005			7	75000
3817	106226	0	61006			10	100000
3818	106226	1	61006			10	100000
3819	106227	0	60405				
3820	106227	1	60405				
3821	106301	1	60001			1	2000
3822	106301	2	60002			1	3000
3823	106301	3	60003			1	4000
3824	106301	4	60004			1	5000
3825	106301	5	60005			2	6000
3826	106301	6	60006			2	7000
3827	106301	7	60007			2	8000
3828	106301	8	60008			2	9000
3829	106301	9	60009			2	10000
3830	106301	10	60010			3	12000
3831	106301	11	60011			3	14000
3832	106301	12	60012			3	16000
3833	106301	13	60013			3	18000
3834	106301	14	60014			3	20000
3835	106301	15	60015			5	22000
3836	106301	16	60016			5	24000
3837	106301	17	60017			5	26000
3838	106301	18					
3839	106306	1	60101			1	2000
3840	106306	2	60102			1	3000
3841	106306	3	60103			1	4000
3842	106306	4	60104			1	5000
3843	106306	5	60105			2	6000
3844	106306	6	60106			2	7000
3845	106306	7	60107			2	8000
3846	106306	8	60108			2	9000
3847	106306	9	60109			2	10000
3848	106306	10	60110			3	12000
3849	106306	11	60111			3	14000
3850	106306	12	60112			3	16000
3851	106306	13	60113			3	18000
3852	106306	14	60114			3	20000
3853	106306	15	60115			5	22000
3854	106306	16	60116			5	24000
3855	106306	17	60117			5	26000
3856	106306	18					
3857	106311	1	60201			1	2000
3858	106311	2	60202			1	3000
3859	106311	3	60203			1	4000
3860	106311	4	60204			1	5000
3861	106311	5	60205			2	6000
3862	106311	6	60206			2	7000
3863	106311	7	60207			2	8000
3864	106311	8	60208			2	9000
3865	106311	9	60209			2	10000
3866	106311	10	60210			3	12000
3867	106311	11	60211			3	14000
3868	106311	12	60212			3	16000
3869	106311	13	60213			3	18000
3870	106311	14	60214			3	20000
3871	106311	15	60215			5	22000
3872	106311	16	60216			5	24000
3873	106311	17	60217			5	26000
3874	106311	18					
3875	106316	1	60001			1	2000
3876	106316	2	60002			1	3000
3877	106316	3	60003			1	4000
3878	106316	4	60004			1	5000
3879	106316	5	60005			2	6000
3880	106316	6	60006			2	7000
3881	106316	7	60007			2	8000
3882	106316	8	60008			2	9000
3883	106316	9	60009			2	10000
3884	106316	10	60010			3	12000
3885	106316	11	60011			3	14000
3886	106316	12	60012			3	16000
3887	106316	13	60013			3	18000
3888	106316	14	60014			3	20000
3889	106316	15	60015			5	22000
3890	106316	16	60016			5	24000
3891	106316	17	60017			5	26000
3892	106316	18					
3893	106317	1	60101			1	2000
3894	106317	2	60102			1	3000
3895	106317	3	60103			1	4000
3896	106317	4	60104			1	5000
3897	106317	5	60105			2	6000
3898	106317	6	60106			2	7000
3899	106317	7	60107			2	8000
3900	106317	8	60108			2	9000
3901	106317	9	60109			2	10000
3902	106317	10	60110			3	12000
3903	106317	11	60111			3	14000
3904	106317	12	60112			3	16000
3905	106317	13	60113			3	18000
3906	106317	14	60114			3	20000
3907	106317	15	60115			5	22000
3908	106317	16	60116			5	24000
3909	106317	17	60117			5	26000
3910	106317	18					
3911	106318	1	60501			1	2000
3912	106318	2	60502			1	3000
3913	106318	3	60503			1	4000
3914	106318	4	60504			1	5000
3915	106318	5	60505			2	6000
3916	106318	6	60506			2	7000
3917	106318	7	60507			2	8000
3918	106318	8	60508			2	9000
3919	106318	9	60509			2	10000
3920	106318	10	60510			3	12000
3921	106318	11	60511			3	14000
3922	106318	12	60512			3	16000
3923	106318	13	60513			3	18000
3924	106318	14	60514			3	20000
3925	106318	15	60515			5	22000
3926	106318	16	60516			5	24000
3927	106318	17	60517			5	26000
3928	106318	18					
3929	106321	1	60201			1	2000
3930	106321	2	60202			1	3000
3931	106321	3	60203			1	4000
3932	106321	4	60204			1	5000
3933	106321	5	60205			2	6000
3934	106321	6	60206			2	7000
3935	106321	7	60207			2	8000
3936	106321	8	60208			2	9000
3937	106321	9	60209			2	10000
3938	106321	10	60210			3	12000
3939	106321	11	60211			3	14000
3940	106321	12	60212			3	16000
3941	106321	13	60213			3	18000
3942	106321	14	60214			3	20000
3943	106321	15	60215			5	22000
3944	106321	16	60216			5	24000
3945	106321	17	60217			5	26000
3946	106321	18					
3947	106322	0	61002			3	25000
3948	106322	1	61002			3	25000
3949	106323	1	60301	61301		1	2000
3950	106323	2	60302	61302		1	3000
3951	106323	3	60303	61303		1	4000
3952	106323	4	60304	61304		1	5000
3953	106323	5	60305	61305		2	6000
3954	106323	6	60306	61306		2	7000
3955	106323	7	60307	61307		2	8000
3956	106323	8	60308	61308		2	9000
3957	106323	9	60309	61309		2	10000
3958	106323	10	60310	61310		3	12000
3959	106323	11	60311	61311		3	14000
3960	106323	12	60312	61312		3	16000
3961	106323	13	60313	61313		3	18000
3962	106323	14	60314	61314		3	20000
3963	106323	15	60315	61315		5	22000
3964	106323	16	60316	61316		5	24000
3965	106323	17	60317	61317		5	26000
3966	106323	18					
3967	106324	0	61004			5	50000
3968	106324	1	61004			5	50000
3969	106325	0	61005			7	75000
3970	106325	1	61005			7	75000
3971	106326	0	61006			10	100000
3972	106326	1	61006			10	100000
3973	106327	0	60411				
3974	106327	1	60411				
3975	106401	1	60001			1	2000
3976	106401	2	60002			1	3000
3977	106401	3	60003			1	4000
3978	106401	4	60004			1	5000
3979	106401	5	60005			2	6000
3980	106401	6	60006			2	7000
3981	106401	7	60007			2	8000
3982	106401	8	60008			2	9000
3983	106401	9	60009			2	10000
3984	106401	10	60010			3	12000
3985	106401	11	60011			3	14000
3986	106401	12	60012			3	16000
3987	106401	13	60013			3	18000
3988	106401	14	60014			3	20000
3989	106401	15	60015			5	22000
3990	106401	16	60016			5	24000
3991	106401	17	60017			5	26000
3992	106401	18					
3993	106406	1	60101			1	2000
3994	106406	2	60102			1	3000
3995	106406	3	60103			1	4000
3996	106406	4	60104			1	5000
3997	106406	5	60105			2	6000
3998	106406	6	60106			2	7000
3999	106406	7	60107			2	8000
4000	106406	8	60108			2	9000
4001	106406	9	60109			2	10000
4002	106406	10	60110			3	12000
4003	106406	11	60111			3	14000
4004	106406	12	60112			3	16000
4005	106406	13	60113			3	18000
4006	106406	14	60114			3	20000
4007	106406	15	60115			5	22000
4008	106406	16	60116			5	24000
4009	106406	17	60117			5	26000
4010	106406	18					
4011	106411	1	60201			1	2000
4012	106411	2	60202			1	3000
4013	106411	3	60203			1	4000
4014	106411	4	60204			1	5000
4015	106411	5	60205			2	6000
4016	106411	6	60206			2	7000
4017	106411	7	60207			2	8000
4018	106411	8	60208			2	9000
4019	106411	9	60209			2	10000
4020	106411	10	60210			3	12000
4021	106411	11	60211			3	14000
4022	106411	12	60212			3	16000
4023	106411	13	60213			3	18000
4024	106411	14	60214			3	20000
4025	106411	15	60215			5	22000
4026	106411	16	60216			5	24000
4027	106411	17	60217			5	26000
4028	106411	18					
4029	106416	1	60001			1	2000
4030	106416	2	60002			1	3000
4031	106416	3	60003			1	4000
4032	106416	4	60004			1	5000
4033	106416	5	60005			2	6000
4034	106416	6	60006			2	7000
4035	106416	7	60007			2	8000
4036	106416	8	60008			2	9000
4037	106416	9	60009			2	10000
4038	106416	10	60010			3	12000
4039	106416	11	60011			3	14000
4040	106416	12	60012			3	16000
4041	106416	13	60013			3	18000
4042	106416	14	60014			3	20000
4043	106416	15	60015			5	22000
4044	106416	16	60016			5	24000
4045	106416	17	60017			5	26000
4046	106416	18					
4047	106417	1	60101			1	2000
4048	106417	2	60102			1	3000
4049	106417	3	60103			1	4000
4050	106417	4	60104			1	5000
4051	106417	5	60105			2	6000
4052	106417	6	60106			2	7000
4053	106417	7	60107			2	8000
4054	106417	8	60108			2	9000
4055	106417	9	60109			2	10000
4056	106417	10	60110			3	12000
4057	106417	11	60111			3	14000
4058	106417	12	60112			3	16000
4059	106417	13	60113			3	18000
4060	106417	14	60114			3	20000
4061	106417	15	60115			5	22000
4062	106417	16	60116			5	24000
4063	106417	17	60117			5	26000
4064	106417	18					
4065	106418	1	60501			1	2000
4066	106418	2	60502			1	3000
4067	106418	3	60503			1	4000
4068	106418	4	60504			1	5000
4069	106418	5	60505			2	6000
4070	106418	6	60506			2	7000
4071	106418	7	60507			2	8000
4072	106418	8	60508			2	9000
4073	106418	9	60509			2	10000
4074	106418	10	60510			3	12000
4075	106418	11	60511			3	14000
4076	106418	12	60512			3	16000
4077	106418	13	60513			3	18000
4078	106418	14	60514			3	20000
4079	106418	15	60515			5	22000
4080	106418	16	60516			5	24000
4081	106418	17	60517			5	26000
4082	106418	18					
4083	106421	1	60201			1	2000
4084	106421	2	60202			1	3000
4085	106421	3	60203			1	4000
4086	106421	4	60204			1	5000
4087	106421	5	60205			2	6000
4088	106421	6	60206			2	7000
4089	106421	7	60207			2	8000
4090	106421	8	60208			2	9000
4091	106421	9	60209			2	10000
4092	106421	10	60210			3	12000
4093	106421	11	60211			3	14000
4094	106421	12	60212			3	16000
4095	106421	13	60213			3	18000
4096	106421	14	60214			3	20000
4097	106421	15	60215			5	22000
4098	106421	16	60216			5	24000
4099	106421	17	60217			5	26000
4100	106421	18					
4101	106422	0	61002			3	25000
4102	106422	1	61002			3	25000
4103	106423	1	60301	61301		1	2000
4104	106423	2	60302	61302		1	3000
4105	106423	3	60303	61303		1	4000
4106	106423	4	60304	61304		1	5000
4107	106423	5	60305	61305		2	6000
4108	106423	6	60306	61306		2	7000
4109	106423	7	60307	61307		2	8000
4110	106423	8	60308	61308		2	9000
4111	106423	9	60309	61309		2	10000
4112	106423	10	60310	61310		3	12000
4113	106423	11	60311	61311		3	14000
4114	106423	12	60312	61312		3	16000
4115	106423	13	60313	61313		3	18000
4116	106423	14	60314	61314		3	20000
4117	106423	15	60315	61315		5	22000
4118	106423	16	60316	61316		5	24000
4119	106423	17	60317	61317		5	26000
4120	106423	18					
4121	106424	0	62004			2	20000
4122	106424	1	62005			3	30000
4123	106424	2	62005			5	50000
4124	106425	0	62006			3	35000
4125	106425	1	62007			4	40000
4126	106425	2	62007			7	75000
4127	106426	0	62008			3	30000
4128	106426	1	62009			3	30000
4129	106426	2	62010			4	40000
4130	106426	3	62010			10	100000
4131	106427	0	60479				
4132	106427	1	60479				
4133	106428	1	60201			1	2000
4134	106428	2	60202			1	3000
4135	106428	3	60203			1	4000
4136	106428	4	60204			1	5000
4137	106428	5	60205			2	6000
4138	106428	6	60206			2	7000
4139	106428	7	60207			2	8000
4140	106428	8	60208			2	9000
4141	106428	9	60209			2	10000
4142	106428	10	60210			3	12000
4143	106428	11	60211			3	14000
4144	106428	12	60212			3	16000
4145	106428	13	60213			3	18000
4146	106428	14	60214			3	20000
4147	106428	15	60215			5	22000
4148	106428	16	60216			5	24000
4149	106428	17	60217			5	26000
4150	106428	18					
4151	107201	1	60001			1	2000
4152	107201	2	60002			1	3000
4153	107201	3	60003			1	4000
