Id	GradeId	CupCount	DefeatCount	CharacterId	Score	SkillIds[1]	SkillIds[2]	SkillIds[3]	EquipIds[1]	EquipIds[2]	EquipIds[3]	EquipIds[4]	EquipIds[5]	EquipIds[6]	EquipIds[7]	EquipIds[8]	EquipIds[9]	EquipIds[10]	Level	RelicIds[1]	RelicIds[2]	RelicIds[3]	RuneEvolves[1]	RuneEvolves[2]	RuneEvolves[3]	RuneEvolves[4]	RuneEvolves[5]	RuneEvolves[6]	RuneEvolves[7]	RuneEvolves[8]	RuneEvolves[9]	RuneEvolves[10]
699	4	9	3	2	700	10209	10201	10205	20228	20224	20741	20363	20822	20638	20764	20363	20351	20788	10	40015	40126	40105	20228	0	20741	20363	20822	0	0	0	0	0
700	4	9	4	2	700	10205	10206	10208	20422	20648	20741	20304	20224	20790	20590	20622	20738	20694	10	40003	40018	40015	0	20648	20741	0	0	0	0	0	0	0
701	4	10		2	700	10208	10205	10206	20450	20162	20778	20670	20814	20530					10	40003	40114	40101	0	0	0	0	0	0				
702	4	10	1	2	700	10201	10204	10202	20349	20054	20562	20741	20050	20028	20452				10	40004	40116	40019	0	0	0	0	0	0	0			
703	4	10	2	2	700	10210	10202	10205	20828	20156	20132	20648	20840	20226	20690	20592			10	40003	40104	40017	0	0	20132	20648	20840	0	0	0		
704	4	10	3	2	700	10209	10201	10205	20228	20224	20741	20363	20822	20638	20764	20363	20351	20788	10	40015	40126	40105	20228	0	20741	20363	20822	0	0	0	0	0
705	4	10	4	2	700	10205	10206	10208	20422	20648	20741	20304	20224	20790	20590	20622	20738	20694	10	40003	40018	40015	0	20648	20741	0	0	0	0	0	0	0
706	4	11		2	700	10208	10205	10206	20450	20162	20778	20670	20814	20530					10	40003	40114	40101	0	0	0	0	0	0				
707	4	11	1	2	700	10201	10204	10202	20349	20054	20562	20741	20050	20028	20452				10	40004	40116	40019	0	0	0	0	0	0	0			
708	4	11	2	2	700	10210	10202	10205	20828	20156	20132	20648	20840	20226	20690	20592			10	40003	40104	40017	0	0	20132	20648	20840	0	0	0		
709	4	11	3	2	700	10209	10201	10205	20228	20224	20741	20363	20822	20638	20764	20363	20351	20788	10	40015	40126	40105	20228	0	20741	20363	20822	0	0	0	0	0
710	4	11	4	2	700	10205	10206	10208	20422	20648	20741	20304	20224	20790	20590	20622	20738	20694	10	40003	40018	40015	0	20648	20741	0	0	0	0	0	0	0
711	4	12		2	700	10208	10205	10206	20450	20162	20778	20670	20814	20530					10	40003	40114	40101	0	0	0	0	0	0				
712	4	12	1	2	700	10201	10204	10202	20349	20054	20562	20741	20050	20028	20452				10	40004	40116	40019	0	0	0	0	0	0	0			
713	4	12	2	2	700	10210	10202	10205	20828	20156	20132	20648	20840	20226	20690	20592			10	40003	40104	40017	0	0	20132	20648	20840	0	0	0		
714	4	12	3	2	700	10209	10201	10205	20228	20224	20741	20363	20822	20638	20764	20363	20351	20788	10	40015	40126	40105	20228	0	20741	20363	20822	0	0	0	0	0
715	4	12	4	2	700	10205	10206	10208	20422	20648	20741	20304	20224	20790	20590	20622	20738	20694	10	40003	40018	40015	0	20648	20741	0	0	0	0	0	0	0
716	4			3	700	10006			20632	20824									1	40115			0	0								
717	4		1	3	700	10001			20532	20500	20766	20708							1	40009			0	0	0	0						
718	4		2	3	700	10007	10005		20724	20326									1	40002			0	0								
719	4		3	3	700	10001	10003		20516	20584	20684	20052							1	40007			0	0	0	0						
720	4		4	3	700	10001	10009	10007	20832	20365	20826	20442							1	40015			0	0	0	0						
721	4	1		3	700	10008			20800	20808	20608	20566							2	40007			0	0	0	0						
722	4	1	1	3	700	10006	10002		20016	20566									2	40110			0	0								
723	4	1	2	3	700	10004	10003		20658	20602	20518	20448							2	40006			0	0	0	0						
724	4	1	3	3	700	10002	10009	10008	20716	20106	20448	20734							2	40110			0	0	0	0						
725	4	1	4	3	700	10008	10006	10002	20610	20128	20110								2	40002			0	0	0							
726	4	2		3	700	10005	10006		20674	20016									3	40009			0	0								
727	4	2	1	3	700	10006	10002		20724	20718	20518	20526							3	40110			0	0	0	0						
728	4	2	2	3	700	10006	10002	10009	20800	20400	20660	20660							3	40013			0	0	0	0						
729	4	2	3	3	700	10002	10004	10003	20634	20710	20702								3	40005			0	0	0							
730	4	2	4	3	700	10002	10005	10007	20359	20510	20634	20754							3	40111			0	0	0	0						
731	4	3		3	700	10004	10007		20800	20752	20534	20510							4	40010			0	0	0	0						
732	4	3	1	3	700	10009	10005	10008	20016	20448	20154	20365							4	40111			0	0	0	0						
733	4	3	2	3	700	10003	10007	10004	20442	20768	20818								4	40008			0	0	0							
734	4	3	3	3	700	10004	10005	10003	20568	20160	20106	20736							4	40115			0	0	0	0						
735	4	3	4	3	700	10002	10007	10005	20249	20249	20620	20786	20450	20762					4	40011			0	0	0	0	0	0				
736	4	4		3	700	10002	10003	10007	20816	20046	20510	20400							5	40009	40014		0	0	0	0						
737	4	4	1	3	700	10001	10002	10010	20826	20734	20046								5	40013	40009		0	0	0							
738	4	4	2	3	700	10009	10002	10007	20106	20802	20834	20504							5	40115	40006		0	0	0	0						
739	4	4	3	3	700	10009	10003	10006	20710	20610	20728	20245	20662	20678					5	40003	40102		0	0	0	0	0	0				
740	4	4	4	3	700	10002	10004	10010	20678	20536	20265	20054	20628	20536					5	40112	40005		0	0	0	0	0	0				
741	4	5		3	700	10001	10004	10006	20502	20454	20710								6	40112	40109		0	0	0							
742	4	5	1	3	700	10006	10003	10007	20618	20510	20400	20636							6	40114	40114		0	0	0	0						
743	4	5	2	3	700	10003	10005	10009	20710	20448	20836	20265	20670	20678					6	40005	40107		0	0	0	0	0	0				
744	4	5	3	3	700	10003	10007	10010	20361	20712	20349	20562	20804	20704					6	40005	40018		0	0	0	0	0	0				
745	4	5	4	3	700	10010	10009	10001	20604	20369	20662	20048	20506	20606					6	40112	40005		0	0	0	0	0	0				
746	4	6		3	700	10010	10004	10001	20552	20710	20534	20349							7	40006	40113		0	0	0	0						
747	4	6	1	3	700	10004	10006	10001	20760	20518	20512	20251	20456	20620					7	40005	40111		0	0	0	0	0	0				
748	4	6	2	3	700	10004	10007	10009	20612	20257	20720	20670	20804	20720					7	40112	40008		0	0	0	0	0	0				
749	4	6	3	3	700	10003	10004	10001	20054	20804	20828	20678	20373	20028					7	40011	40104		0	0	0	0	0	0				
750	4	6	4	3	700	10009	10006	10002	20670	20450	20060	20638	20422	20756	20680				7	40016	40012		0	0	0	0	0	0	0			
751	4	7		3	700	10007	10010	10005	20359	20752	20144	20456	20762	20162					8	40002	40010		0	0	0	0	0	0				
752	4	7	1	3	700	10001	10006	10009	20456	20586	20361	20836	20251	20257					8	40114	40016		0	0	0	0	0	0				
753	4	7	2	3	700	10002	10009	10007	20720	20836	20720	20736	20452	20614					8	40113	40007		0	0	0	0	0	0				
754	4	7	3	3	700	10004	10010	10006	20048	20456	20720	20630	20226	20614	20794				8	40114	40104		0	0	0	0	0	0	0			
755	4	7	4	3	700	10009	10002	10008	20712	20048	20556	20336	20373	20740	20588	20638			8	40115	40007		0	0	20556	20336	20373	0	0	0		
756	4	8		3	700	10008	10001	10005	20570	20048	20156	20562	20156	20604					9	40110	40104	40111	0	0	0	0	0	0				
757	4	8	1	3	700	10010	10009	10004	20536	20144	20528	20257	20416	20030					9	40010	40103	40022	0	0	0	0	0	0				
758	4	8	2	3	700	10010	10005	10009	20456	20162	20628	20696	20351	20840	20738				9	40001	40019	40103	0	0	0	0	0	0	0			
759	4	8	3	3	700	10005	10003	10001	20778	20361	20841	20540	20050	20630	20588	20740			9	40014	40114	40114	0	0	20841	20540	20050	0	0	0		
760	4	8	4	3	700	10004	10009	10007	20540	20522	20334	20788	20694	20656	20614	20640	20432	20672	9	40007	40015	40106	20540	20522	20334	20788	20694	0	0	0	0	0
761	4	9		3	700	10005	10010	10004	20245	20444	20786	20712	20572	20772					10	40013	40125	40105	0	0	0	0	0	0				
762	4	9	1	3	700	10003	10008	10005	20620	20670	20620	20458	20580	20247	20806				10	40014	40017	40107	0	0	0	0	0	0	0			
763	4	9	2	3	700	10005	10009	10003	20770	20636	20247	20614	20351	20226	20506	20336			10	40001	40124	40018	0	0	20247	20614	20351	0	0	0		
764	4	9	3	3	700	10010	10004	10001	20788	20642	20146	20458	20580	20580	20648	20714	20432	20028	10	40113	40006	40115	20788	20642	20146	20458	20580	0	0	0	0	0
765	4	9	4	3	700	10009	10002	10005	20056	20592	20780	20690	20544	20338	20363	20580	20638	20446	10	40016	40106	40103	20056	20592	20780	20690	20544	0	0	0	0	0
766	4	10		3	700	10005	10010	10004	20245	20444	20786	20712	20572	20772					10	40013	40125	40105	0	0	0	0	0	0				
767	4	10	1	3	700	10003	10008	10005	20620	20670	20620	20458	20580	20247	20806				10	40014	40017	40107	0	0	0	0	0	0	0			
768	4	10	2	3	700	10005	10009	10003	20770	20636	20247	20614	20351	20226	20506	20336			10	40001	40124	40018	0	0	20247	20614	20351	0	0	0		
769	4	10	3	3	700	10010	10004	10001	20788	20642	20146	20458	20580	20580	20648	20714	20432	20028	10	40113	40006	40115	20788	20642	20146	20458	20580	0	0	0	0	0
770	4	10	4	3	700	10009	10002	10005	20056	20592	20780	20690	20544	20338	20363	20580	20638	20446	10	40016	40106	40103	20056	20592	20780	20690	20544	0	0	0	0	0
771	4	11		3	700	10005	10010	10004	20245	20444	20786	20712	20572	20772					10	40013	40125	40105	0	0	0	0	0	0				
772	4	11	1	3	700	10003	10008	10005	20620	20670	20620	20458	20580	20247	20806				10	40014	40017	40107	0	0	0	0	0	0	0			
773	4	11	2	3	700	10005	10009	10003	20770	20636	20247	20614	20351	20226	20506	20336			10	40001	40124	40018	0	0	20247	20614	20351	0	0	0		
774	4	11	3	3	700	10010	10004	10001	20788	20642	20146	20458	20580	20580	20648	20714	20432	20028	10	40113	40006	40115	20788	20642	20146	20458	20580	0	0	0	0	0
775	4	11	4	3	700	10009	10002	10005	20056	20592	20780	20690	20544	20338	20363	20580	20638	20446	10	40016	40106	40103	20056	20592	20780	20690	20544	0	0	0	0	0
776	4	12		3	700	10005	10010	10004	20245	20444	20786	20712	20572	20772					10	40013	40125	40105	0	0	0	0	0	0				
777	4	12	1	3	700	10003	10008	10005	20620	20670	20620	20458	20580	20247	20806				10	40014	40017	40107	0	0	0	0	0	0	0			
778	4	12	2	3	700	10005	10009	10003	20770	20636	20247	20614	20351	20226	20506	20336			10	40001	40124	40018	0	0	20247	20614	20351	0	0	0		
779	4	12	3	3	700	10010	10004	10001	20788	20642	20146	20458	20580	20580	20648	20714	20432	20028	10	40113	40006	40115	20788	20642	20146	20458	20580	0	0	0	0	0
780	4	12	4	3	700	10009	10002	10005	20056	20592	20780	20690	20544	20338	20363	20580	20638	20446	10	40016	40106	40103	20056	20592	20780	20690	20544	0	0	0	0	0
781	5			1	900	10105			20782	20600									1	40006			0	0								
782	5		1	1	900	10107			20524	20700	20632	20750							1	40115			0	0	0	0						
783	5		2	1	900	10109	10104		20016	20018									1	40115			0	0								
784	5		3	1	900	10110	10109		20700	20684	20106	20046							1	40111			0	0	0	0						
785	5		4	1	900	10103	10110	10108	20808	20552	20660	20353							1	40003			0	0	0	0						
786	5	1		1	900	10110			20816	20774	20574	20326							2	40015			0	0	0	0						
787	5	1	1	1	900	10107	10105		20558	20500									2	40115			0	0								
788	5	1	2	1	900	10108	10106		20508	20154	20502	20576							2	40109			0	0	0	0						
789	5	1	3	1	900	10103	10102	10104	20608	20128	20634	20353							2	40003			0	0	0	0						
790	5	1	4	1	900	10102	10109	10106	20702	20726	20243								2	40010			0	0	0							
791	5	2		1	900	10109	10107		20600	20774									3	40112			0	0								
792	5	2	1	1	900	10109	10105		20800	20684	20626	20052							3	40017			0	0	0	0						
793	5	2	2	1	900	10104	10110	10107	20824	20154	20046	20058							3	40017			0	0	0	0						
794	5	2	3	1	900	10105	10103	10106	20249	20400	20560								3	40013			0	0	0							
795	5	2	4	1	900	10101	10103	10107	20534	20552	20058	20504							3	40112			0	0	0	0						
796	5	3		1	900	10102	10104		20700	20784	20734	20243							4	40114			0	0	0	0						
797	5	3	1	1	900	10102	10107	10106	20558	20702	20660	20160							4	40114			0	0	0	0						
798	5	3	2	1	900	10105	10107	10108	20128	20046	20154								4	40013			0	0	0							
799	5	3	3	1	900	10108	10107	10104	20106	20634	20668	20754							4	40115			0	0	0	0						
800	5	3	4	1	900	10102	10109	10104	20400	20784	20770	20349	20670	20670					4	40113			0	0	0	0	0	0				
801	5	4		1	900	10103	10107	10104	20782	20652	20610	20142							5	40001	40108		0	0	0	0						
802	5	4	1	1	900	10109	10102	10110	20602	20752	20128								5	40010	40011		0	0	0							
803	5	4	2	1	900	10107	10104	10101	20249	20510	20249	20770							5	40002	40015		0	0	0	0						
804	5	4	3	1	900	10110	10103	10102	20726	20784	20450	20770	20670	20620					5	40003	40007		0	0	0	0	0	0				
805	5	4	4	1	900	10103	10102	10105	20536	20828	20828	20670	20578	20512					5	40110	40111		0	0	0	0	0	0				
806	5	5		1	900	10110	10101	10109	20454	20052	20526								6	40001	40110		0	0	0							
807	5	5	1	1	900	10108	10103	10102	20660	20768	20776	20048							6	40003	40109		0	0	0	0						
808	5	5	2	1	900	10105	10106	10101	20400	20353	20804	20762	20355	20728					6	40004	40103		0	0	0	0	0	0				
809	5	5	3	1	900	10105	10101	10109	20670	20662	20245	20048	20520	20048					6	40111	40116		0	0	0	0	0	0				
810	5	5	4	1	900	10110	10109	10108	20786	20728	20361	20736	20622	20522					6	40012	40124		0	0	0	0	0	0				
811	5	6		1	900	10104	10102	10110	20510	20365	20058	20620							7	40115	40116		0	0	0	0						
812	5	6	1	1	900	10103	10104	10106	20518	20618	20251	20450	20828	20820					7	40013	40124		0	0	0	0	0	0				
813	5	6	2	1	900	10101	10105	10106	20349	20670	20662	20712	20456	20612					7	40016	40105		0	0	0	0	0	0				
814	5	6	3	1	900	10110	10101	10102	20754	20361	20245	20369	20556	20564					7	40113	40114		0	0	0	0	0	0				
815	5	6	4	1	900	10108	10101	10103	20265	20836	20528	20538	20580	20630	20230				7	40008	40006		0	0	0	0	0	0	0			
816	5	7		1	900	10108	10107	10103	20347	20243	20245	20251	20156	20586					8	40002	40107		0	0	0	0	0	0				
817	5	7	1	1	900	10107	10106	10102	20670	20770	20162	20620	20612	20369					8	40007	40110		0	0	0	0	0	0				
818	5	7	2	1	900	10101	10106	10104	20144	20528	20612	20536	20224	20514					8	40005	40016		0	0	0	0	0	0				
819	5	7	3	1	900	10104	10110	10103	20662	20778	20048	20338	20806	20688	20630				8	40017	40013		0	0	0	0	0	0	0			
820	5	7	4	1	900	10105	10104	10110	20048	20812	20230	20622	20706	20664	20630	20840			8	40008	40126		0	0	20230	20622	20706	0	0	0		
821	5	8		1	900	10109	10106	10102	20156	20265	20736	20654	20156	20812					9	40013	40019	40019	0	0	0	0	0	0				
822	5	8	1	1	900	10107	10110	10101	20144	20636	20520	20628	20638	20351					9	40013	40101	40126	0	0	0	0	0	0				
823	5	8	2	1	900	10109	10110	10102	20628	20604	20144	20158	20351	20656	20606				9	40001	40019	40124	0	0	0	0	0	0	0			
824	5	8	3	1	900	10101	10110	10106	20245	20369	20522	20792	20638	20630	20304	20158			9	40114	40004	40110	0	0	20522	20792	20638	0	0	0		
825	5	8	4	1	900	10108	10107	10105	20741	20218	20304	20130	20422	20742	20838	20269	20696	20790	9	40110	40116	40015	20741	0	0	20130	0	0	0	0	0	0
826	5	9		1	900	10103	10106	10104	20520	20144	20770	20712	20606	20688					10	40006	40113	40125	0	0	0	0	0	0				
827	5	9	1	1	900	10109	10103	10106	20361	20450	20720	20544	20226	20742	20842				10	40013	40103	40107	0	0	0	0	0	0	0			
828	5	9	2	1	900	10102	10103	10101	20528	20355	20714	20416	20622	20841	20740	20730			10	40013	40022	40107	0	0	20714	0	20622	0	0	0		
829	5	9	3	1	900	10104	10108	10102	20642	20792	20564	20756	20357	20050	20446	20062	20218	20164	10	40115	40104	40101	20642	20792	20564	20756	20357	0	0	0	0	0
830	5	9	4	1	900	10108	10102	10104	20214	20452	20269	20842	20542	20738	20506	20592	20056	20680	10	40113	40017	40115	0	20452	20269	20842	20542	0	0	0	0	0
831	5	10		1	900	10103	10106	10104	20520	20144	20770	20712	20606	20688					10	40006	40113	40125	0	0	0	0	0	0				
832	5	10	1	1	900	10109	10103	10106	20361	20450	20720	20544	20226	20742	20842				10	40013	40103	40107	0	0	0	0	0	0	0			
833	5	10	2	1	900	10102	10103	10101	20528	20355	20714	20416	20622	20841	20740	20730			10	40013	40022	40107	0	0	20714	0	20622	0	0	0		
834	5	10	3	1	900	10104	10108	10102	20642	20792	20564	20756	20357	20050	20446	20062	20218	20164	10	40115	40104	40101	20642	20792	20564	20756	20357	0	0	0	0	0
835	5	10	4	1	900	10108	10102	10104	20214	20452	20269	20842	20542	20738	20506	20592	20056	20680	10	40113	40017	40115	0	20452	20269	20842	20542	0	0	0	0	0
836	5	11		1	900	10103	10106	10104	20520	20144	20770	20712	20606	20688					10	40006	40113	40125	0	0	0	0	0	0				
837	5	11	1	1	900	10109	10103	10106	20361	20450	20720	20544	20226	20742	20842				10	40013	40103	40107	0	0	0	0	0	0	0			
838	5	11	2	1	900	10102	10103	10101	20528	20355	20714	20416	20622	20841	20740	20730			10	40013	40022	40107	0	0	20714	0	20622	0	0	0		
839	5	11	3	1	900	10104	10108	10102	20642	20792	20564	20756	20357	20050	20446	20062	20218	20164	10	40115	40104	40101	20642	20792	20564	20756	20357	0	0	0	0	0
840	5	11	4	1	900	10108	10102	10104	20214	20452	20269	20842	20542	20738	20506	20592	20056	20680	10	40113	40017	40115	0	20452	20269	20842	20542	0	0	0	0	0
841	5	12		1	900	10103	10106	10104	20520	20144	20770	20712	20606	20688					10	40006	40113	40125	0	0	0	0	0	0				
842	5	12	1	1	900	10109	10103	10106	20361	20450	20720	20544	20226	20742	20842				10	40013	40103	40107	0	0	0	0	0	0	0			
843	5	12	2	1	900	10102	10103	10101	20528	20355	20714	20416	20622	20841	20740	20730			10	40013	40022	40107	0	0	20714	0	20622	0	0	0		
844	5	12	3	1	900	10104	10108	10102	20642	20792	20564	20756	20357	20050	20446	20062	20218	20164	10	40115	40104	40101	20642	20792	20564	20756	20357	0	0	0	0	0
845	5	12	4	1	900	10108	10102	10104	20214	20452	20269	20842	20542	20738	20506	20592	20056	20680	10	40113	40017	40115	0	20452	20269	20842	20542	0	0	0	0	0
846	5			2	900	10203			20824	20016									1	40005			0	0								
847	5		1	2	900	10210			20774	20524	20666	20550							1	40010			0	0	0	0						
848	5		2	2	900	10209	10204		20500	20824									1	40110			0	0								
849	5		3	2	900	10202	10204		20550	20576	20560	20768							1	40002			0	0	0	0						
850	5		4	2	900	10203	10202	10207	20832	20568	20660	20718							1	40112			0	0	0	0						
851	5	1		2	900	10205			20800	20708	20524	20666							2	40015			0	0	0	0						
852	5	1	1	2	900	10209	10201		20666	20816									2	40009			0	0								
853	5	1	2	2	900	10209	10206		20682	20255	20359	20365							2	40113			0	0	0	0						
854	5	1	3	2	900	10205	10202	10206	20326	20142	20668	20826							2	40015			0	0	0	0						
855	5	1	4	2	900	10202	10201	10204	20660	20255	20760								2	40013			0	0	0							
856	5	2		2	900	10203	10207		20782	20500									3	40016			0	0								
857	5	2	1	2	900	10208	10205		20766	20734	20243	20442							3	40006			0	0	0	0						
858	5	2	2	2	900	10202	10208	10206	20566	20243	20684	20142							3	40001			0	0	0	0						
859	5	2	3	2	900	10205	10208	10204	20526	20760	20347								3	40114			0	0	0							
860	5	2	4	2	900	10205	10202	10201	20652	20710	20510	20636							3	40008			0	0	0	0						
861	5	3		2	900	10206	10204		20816	20634	20510	20128							4	40014			0	0	0	0						
862	5	3	1	2	900	10209	10205	10203	20500	20448	20160	20710							4	40110			0	0	0	0						
863	5	3	2	2	900	10203	10206	10201	20710	20684	20154								4	40006			0	0	0							
864	5	3	3	2	900	10210	10206	10205	20353	20365	20552	20754							4	40109			0	0	0	0						
865	5	3	4	2	900	10205	10208	10210	20510	20660	20778	20804	20450	20349					4	40015			0	0	0	0	0	0				
866	5	4		2	900	10205	10210	10209	20766	20810	20602	20106							5	40006	40105		0	0	0	0						
867	5	4	1	2	900	10209	10202	10208	20702	20834	20400								5	40008	40105		0	0	0							
868	5	4	2	2	900	10208	10203	10205	20610	20726	20610	20662							5	40109	40022		0	0	0	0						
869	5	4	3	2	900	10201	10209	10210	20142	20448	20836	20654	20778	20156					5	40004	40011		0	0	0	0	0	0				
870	5	4	4	2	900	10206	10208	10209	20450	20786	20251	20712	20654	20162					5	40011	40112		0	0	0	0	0	0				
871	5	5		2	900	10209	10210	10208	20560	20768	20818								6	40113	40015		0	0	0							
872	5	5	1	2	900	10209	10203	10204	20726	20128	20826	20786							6	40111	40012		0	0	0	0						
873	5	5	2	2	900	10206	10203	10202	20576	20784	20736	20804	20444	20728					6	40006	40006		0	0	0	0	0	0				
874	5	5	3	2	900	10207	10205	10201	20578	20804	20804	20728	20704	20604					6	40111	40016		0	0	0	0	0	0				
875	5	5	4	2	900	10209	10203	10202	20144	20736	20612	20728	20830	20214					6	40006	40016		0	0	0	0	0	0				
876	5	6		2	900	10210	10204	10201	20802	20568	20534	20156							7	40004	40103		0	0	0	0						
877	5	6	1	2	900	10204	10207	10208	20052	20142	20586	20504	20060	20265					7	40115	40105		0	0	0	0	0	0				
878	5	6	2	2	900	10206	10205	10208	20156	20265	20712	20654	20144	20762					7	40007	40012		0	0	0	0	0	0				
879	5	6	3	2	900	10207	10202	10208	20456	20820	20245	20355	20363	20580					7	40012	40114		0	0	0	0	0	0				
880	5	6	4	2	900	10204	10207	10208	20245	20736	20712	20230	20830	20228	20247				7	40109	40005		0	0	0	0	0	0	0			
881	5	7		2	900	10207	10209	10201	20128	20502	20355	20257	20528	20144					8	40009	40114		0	0	0	0	0	0				
882	5	7	1	2	900	10202	10201	10207	20578	20704	20444	20536	20686	20456					8	40113	40019		0	0	0	0	0	0				
883	5	7	2	2	900	10210	10202	10208	20251	20678	20686	20786	20218	20842					8	40111	40111		0	0	0	0	0	0				
884	5	7	3	2	900	10201	10204	10207	20670	20812	20620	20132	20218	20814	20304				8	40008	40113		0	0	0	0	0	0	0			
885	5	7	4	2	900	10208	10209	10207	20762	20804	20218	20706	20592	20422	20640	20458			8	40014	40115		0	0	0	20706	20592	0	0	0		
886	5	8		2	900	10210	10207	10204	20686	20804	20520	20512	20156	20754					9	40002	40012	40017	0	0	0	0	0	0				
887	5	8	1	2	900	10203	10210	10205	20251	20450	20612	20355	20672	20336					9	40015	40105	40103	0	0	0	0	0	0				
