SkipId	Origin	UiName	ParamId	Explain	FunctionalId	IsHideFunc	CustomParams[1]	CustomParams[2]	CustomParams[3]	CustomParams[4]	CustomParams[5]	ConditionId	IsRecord	TimeId	NotShowUI[1]	NotShowUI[2]	NotShowUI[3]	StartTime	CloseTime
5013	7	SkipTRPGMain		Main Story - Chapter 13 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1													
5014	7	OnOpenMainLineStage		Main Story - Chapter 14 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10140101												
5015	7	OnOpenMainLineStage		Main Story - Chapter 15 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10150101												
5016	7	OnOpenMainLineStage		Main Story - Chapter 16 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10160101												
5017	7	OpenMainLine3DStage		Main Story - Chapter 17 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	0	10170101											
5018	7	OnOpenMainLineStage		Main Story - Chapter 18 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10180101												
5019	7	OnOpenMainLineStage		Main Story - Chapter 19 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10190101												
5020	7	OnOpenMainLineStage		Main Story - Chapter 20 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10200101												
5021	7	OnOpenMainLineStage		Main Story - Chapter 21 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10210101												
5022	7	OnOpenMainLineStage		Main Story - Chapter 22 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10220100												
5023	7	OnOpenMainLineStage		Main Story - Chapter 23 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10230101												
5024	7	OnOpenMainLineStage		Main Story - Chapter 24 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10240101												
5025	7	OnOpenMainLineStage		Main Story - Chapter 25 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10250101												
5026	7	OnOpenMainLineStage		Main Story - Chapter 26 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10260101												
5109	7	OnOpenMainLineStage		Main Story - Chapter 9 Hidden (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	11090101												
5110	7	OnOpenMainLineStage		Main Story - Chapter 10 Hidden (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	11100101												
5111	7	OnOpenMainLineStage		Main Story - Chapter 11 Hidden (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	11110100												
5112	7	OnOpenMainLineStage		Main Story - Chapter 12 Hidden (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	11120101												
5114	7	OnOpenMainLineStage		Main Story - Chapter 14 Hidden (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	11140101												
5115	7	OnOpenMainLineStage		Main Story - Chapter 15 Hidden (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	11150101												
5116	7	OnOpenMainLineStage		Main Story - Chapter 16 Hidden (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	11160101												
5201	7	OnOpenUiPrequel		Interlude - Crimson Abyss	1701	1	1001002												
5202	7	OnOpenUiPrequel		Interlude - Plume	1701	1	1001003												
5203	7	OnOpenUiPrequel		Interlude - Empyrea	1701	1	1002002												
5204	7	OnOpenUiPrequel		Interlude - Astral	1701	1	1006002												
5205	7	OnOpenUiPrequel		Interlude - Veritas	1701	1	1007002												
5206	7	OnOpenUiPrequel		Interlude - Brilliance	1701	1	1009001												
5207	7	OnOpenUiPrequel		Interlude - Silverfang	1701	1	1010001												
5208	7	OnOpenUiPrequel		Interlude - Arclight	1701	1	1011001												
5209	7	OnOpenUiPrequel		Interlude - Glory	1701	1	1011002												
5210	7	OnOpenUiPrequel		Interlude - Rozen	1701	1	1012001												
5211	7	OnOpenUiPrequel		Interlude - Garnet	1701	1	1012002												
5212	7	OnOpenUiPrequel		Interlude - Crocotta	1701	1	1013001												
5213	7	OnOpenUiPrequel		Interlude - Rigor	1701	1	1014001												
5214	7	OnOpenUiPrequel		Interlude - Pavo	1701	1	1015001												
5215	7	OnOpenUiPrequel		Interlude - Qilin	1701	1	1016001												
5216	7	OnOpenUiPrequel		Interlude - Laurel	1701	1	1017001												
5217	7	OnOpenUiPrequel		Interlude - Tempest	1701	1	1018001												
5218	7	OnOpenUiPrequel		Interlude - Capriccio	1701	1	1018002												
5219	7	OnOpenUiPrequel		Interlude - Hypnos	1701	1	1019001												
5220	7	OnOpenUiPrequel		Interlude - No. 21	1701	1	1020001												
5221	7	OnOpenUiPrequel		Interlude - Flambeau	1701	1	1021001												
5222	7	OnOpenUiPrequel		Interlude - Dragontoll	1701	1	1022001												
5301	7	ExtraChapter		Extra Story Chapter 0 - Frozen Darkness	10314	1	2000												
5302	7	ExtraChapter		Extra Story Chapter 1 - Grand Blue	10314	1	2001												
5303	7	ExtraChapter		Extra Story Chapter 1 - Grand Blue Hidden	10314	1	2101												
5304	7	ExtraChapter		Extra Story Chapter 2 - Firn Night	10314	1	2002												
5305	7	ExtraChapter		Extra Story Chapter 2 - Firn Night Hidden	10314	1	2102												
5306	7	ExtraChapter		Extra Story Chapter 3 - Lost Chapter	10314	1	2003												
5307	7	ExtraChapter		Extra Story Chapter 3 - Lost Chapter Hidden	10314	1	2103												
5308	7	ExtraChapter		Extra Story Chapter 4 - Echo Aria	10314	1	2004												
5309	7	ExtraChapter		Extra Story Chapter 4 - Echo Aria Hidden	10314	1	2104												
5310	7	ExtraChapter		Extra Story Chapter 5 - Inscription of Labyrinth	10314	1	2005												
5311	7	ExtraChapter		Extra Story Chapter 5 - Inscription of Labyrinth Hidden	10314	1	2105												
5401	7	ShortStoryChapter		Floating Chapter 0 - Reveries with a Whale	10314	1	2000												
5402	7	ShortStoryChapter		Floating Chapter 1 - The Ark Beyond	10314	1	2001												
5403	7	ShortStoryChapter		Floating Chapter 2 - Cinder Burns	10314	1	2002												
5404	7	ShortStoryChapter		Floating Chapter 3 - Left Unsaid	10314	1	2003												
5405	7	ShortStoryChapter		Floating Record Chapter 4 - The Floating Reverie	10314	1	2004												
6101	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
6102	1	UiCharacterSystemV2P6		Advance to Members - Level	101	1	0												
6103	1	UiCharacterSystemV2P6		Advance to Members - Battle Power (the same as above)	101	1	0												
6104	7	UiCharacterSystemV2P6		Advance to Memory Resonance	101	1	0												
7100	3	UiNewFuben	10010201	Go to Main Stage		1													
7101	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
7102	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
7103	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
7104	7	OnOpenRepeatChallengeActivity		Advance to Simulated Battlefield	10309	1	1						1						
7105	6	UiFubenPractice		Complete Normal Chapter 5	1800	1	3	1	2				1						
7106	1	UiCourseMain		Go to Exam	1802	1							1						
7107	6	UiPartnerTeachingBanner		To CUB tutorial	1801	1													
7108	7	SkipToPartnerTeachingChapter		To CUB tutorial - Chapter 1	1801	1	1												
7109	7	SkipToPartnerTeachingChapter		To CUB tutorial - Chapter 2	1801	1	2												
7110	7	SkipToPartnerTeachingChapter		To CUB tutorial trial - Chapter 3	1801	1	3												
7111	7	SkipToPartnerTeachingChapter		To CUB Tutorial - Chapter 4	1801	1	4												
7112	7	SkipToPartnerTeachingChapter		To CUB tutorial trial - Chapter 5	1801	1	5												
7113	7	SkipToPartnerTeachingChapter		To CUB tutorial trial - Chapter 6	1801	1	6												
7114	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 7	1801	1	7												
7115	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 8	1801	1	8												
7116	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 9	1801	1	9												
7117	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 10	1801	1	10												
7118	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 11	1801	1	11												
7119	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 12	1801	1	12												
7120	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 13	1801	1	13												
7121	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 14	1801	1	14												
7122	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 15	1801	1	15												
7123	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 16	1801	1	16												
7124	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 17	1801	1	17												
7125	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 18	1801	1	18												
7126	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 19	1801	1	19												
7127	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 20	1801	1	20												
7128	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 21	1801	1	21												
7129	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 22	1801	1	22												
7130	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 23	1801	1	23												
7131	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 24	1801	1	24												
7132	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 25	1801	1	25												
7133	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 26	1801	1	26												
7134	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 27	1801	1	27												
7135	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 28	1801	1	28												
7136	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 29	1801	1	29												
7137	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 30	1801	1	30												
7138	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第三十一章	1801	1	31												
7139	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 32	1801	1	32												
7140	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 33	1801	1	33												
7141	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 34	1801	1	34												
7142	7	SkipToPartnerTeachingChapter		To CUB Tutorial Trial - Chapter 35	1801	1	35					1050153							
7200	1	UiNewFuben		Go to Member Tutorial Stage (original Celica)		1													
7201	1	UiCharacterSystemV2P6		Go to Enhance Your Member	101	1	0												
7202	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
7203	7	OnOpenUiPrequel		Go to Interlude (Lotus)	1701	1	1001001												
7204	1	UiTrial		Go to Memory Rescue	1601	1	22						1						
7205	6	UiNewDrawMain		Go to Research	401	1	1	1											
7206	6	UiNewDrawMain		Go to Coating Pool	401	1	2	2											
7207	6	UiNewDrawMain		Go to Collab Pool	401	1	1	19											
7208	6	UiNewDrawMain		Go to Arrival Pool	401	1	1	12											
7209	6	UiNewDrawMain		Go to Topic Pool	401	1	1	11											
7210	6	UiNewDrawMain		Go to SP Pool	401	1	1	16											
7211	6	UiNewDrawMain		Go to Weapon Target	401	1	1	4											
7212	6	UiNewDrawMain		Go to CUB Research	401	1	1	22										2021/4/15 11:00	
7213	6	UiNewDrawMain		Go to Event-Limited Research	401	1	1	23											
7214	6	UiNewDrawMain		Coating Research	401	1	2	2											
7215	6	UiNewDrawMain		Anniversary Limited Research	401	1	1	17						42723					
7216	7	SkipToDrawAimWeapon		Go to Research - Target Weapon	401	1	1	4											
7217	6	UiNewDrawMain		Go to Early Summer-Limited Research	401	1	1	27											
7218	6	UiNewDrawMain		Go to Crucible Pool	401	1	1	35											
7219	6	UiNewDrawMain		Go to Phylotree Nexus CUB Research	401	1	1	22	7064										
7300	1	UiNewFuben		Go to Commandant Level Up (new battle screen)		1													
7301	7	OnOpenMainlineSubtab		Go to Interlude	1701	1	2												
7302	7	OnOpenUiArena		Go to War Zone	10204	1							1						
7303	1	UiFavorabilityNew		Go to Interact with Your Members	1400	1													
7304	7	OnOpenUiMoneyReward		Bounty Mission	1301	1													
7305	7	OnOpenRepeatChallengeActivity		Advance to Simulated Battlefield	10309	1	1						1						
7400	7	OnOpenUiFubenBossSingle		Go to Phantom Pain Cage	10203	1							1						
7401	1	UiNewFuben		Go to Upgrade		1													
7402	7	OnOpenRepeatChallengeActivity		Advance to Simulated Battlefield	10309	1	1						1						
7403	1	UiCharacterSystemV2P6		Go to Train Your Member	101	1	0												
7404	8	SkipDormFurnitureBuild		Go to Dormitory	902	1	2												
7500	1	UiTrial		Go to Memory Rescue	1601	1							1						
7501	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
7502	1	UiNewFuben		Go to Upgrade		1													
7503	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7600	1	UiNewFuben		Go to Hidden Story 1-6		1													
7601	1	UiTrial		Go to Memory Rescue	1601	1							1						
7602	7	OnOpenUiPrequel		Go to Interlude (Palefire)	1701	1	1004001												
7603	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7700	4			Total Login		1													
7701	1	UiNewFuben		Go to Upgrade		1													
7702	1	UiCharacterSystemV2P6		Go to Train Your Member	101	1	0												
7801	7	OnOpenMainLineStage		Main Story Chapter 9		1	10090101												
7802	7	OnOpenMainLineStage		Main Story Chapter 9		1	10090101												
7803	6	UiFubenPractice		Go to Member Tutorial Stage (original Celica)	1800	1	3	1	2				1						
7804	6	UiNewDrawMain		Go to Research (Member A)	401	1	1	1											
7805	7	OnOpenRepeatChallengeActivity		Advance to Simulated Battlefield	10309	1	1						1						
7806	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7807	6	UiBag		Go to Inventory (Weapon)	301	1	1	0	0										
7808	1	UiCourseMain		Go to Exam	1802	1							1						
7811	1	UiNewFuben		Go to Hidden Story 4-6		1													
7812	7	OnOpenRepeatChallengeActivity		Advance to Simulated Battlefield	10309	1	1						1						
7813	1	UiNewFuben		Go to Main Story Stage		1													
7814	1	UiTrial		Go to Memory Rescue	1601	1							1						
7815	6	UiNewDrawMain		Go to Research (Member A)	401	1	1	1											
7816	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7817	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7818	6	UiBag		Go to Inventory (Weapon)	301	1	1	0	0										
7819	1	UiCourseCombatlicense		Go to Exam Screen	1802	1							1						
7821	1	UiNewFuben		Clear Normal Story 6-12		1													
7822	7	OnOpenUiPrequel		Go to Interlude (Lotus)	1701	1	1001001												
7823	7	OnOpenUiArena		War Zone	10204	1							1						
7824	7	OnOpenMaintainerAction		Operation Guardians	1302	1							1						
7825	1	UiFavorabilityNew		Go to Featured Lines (Affection)	1400	1													
7826	1	UiNewFuben		Go to Commandant Level Up (new battle screen)		1													
7827	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7828	6	UiBag		Go to Inventory (Memory)	301	1	2	0	0										
7831	1	UiNewFuben		Go to Mission (Daily)		1													
7832	7	OnOpenMentorSystem		Go to Mentorship System	1303	1							1						
7833	7	OnOpenUiPrequel		Go to Interlude (Eclipse)	1701	1	1002001												
7834	7	OnOpenGuild		Go to Guild	1901	1							1						
7835	1	UiNewFuben		Go to Commandant Level Up (new battle screen)		1													
7836	6	UiBag		Go to Inventory (Weapon)	301	1	1	0	0										
7837	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7838	1	UiCourseMain		Go to Exam	1802	1							1						
7841	1	UiNewFuben		Advance to Simulated Battlefield		1													
7842	7	OnOpenUiArena		War Zone	10204	1							1						
7843	7	OnOpenUiFubenBossSingle		Phantom Pain Cage	10203	1							1						
7844	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7845	1	UiNewFuben		Go to Commandant Level Up (new battle screen)		1													
7846	6	UiBag		Go to Inventory (Memory)	301	1	2	0	0										
7847	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7848	1	UiTrial		Go to Memory Rescue	1601	1							1						
7851	1	UiNewFuben		Simulation Shop Exchange		1													
7852	7	OnOpenMaintainerAction		Operation Guardians	1302	1							1						
7853	7	OnOpenUiFubenBossSingle		Phantom Pain Cage	10203	1							1						
7854	6	UiTask		Go to Mission (Daily)	503	1	4	0	0										
7855	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7856	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7857	6	UiBag		Go to Inventory (Weapon)	301	1	1	0	0										
7858	1	UiCourseMain		Go to Exam	1802	1							1						
7861	1	UiNewFuben		Go to Commandant Level Up (new battle screen)		1													
7862	4	UiMain		Go to Main Screen (login for 7 days)		1													
7863	1	UiNewFuben		Go to Commandant Level Up (new battle screen)		1													
7864	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7865	6	UiBag		Go to Inventory (Memory)	301	1	2	0	0										
7866	1	UiCharacterSystemV2P6		Go to Members	101	1	0												
7867	1	UiCourseCombatlicense		Go to Exam Screen	1802	1							1						
7868	1	UiTrial		Go to Memory Rescue	1601	1							1						
8005	7	SkipToCharacterGradeV2P6		Go to Promote	102	1	0												
8006	6	UiBag		Go to Inventory (Weapon)	301	1	1	0	0										
8007	1	UiNewFuben		Main Story Chapter 3		1													
8008	7	OnOpenMainLineStage		Main Story Chapter 5		1	10010101												
8009	6	UiNewDrawMain		Main Story Chapter 7	401	1	1	1											
8010	7	OnOpenMainLineStage		Main Story Chapter 1		1	10010101												
