StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	PreEventId[4]	ClearEventId[1]	ClearEventId[2]	ClearEventId[3]	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	PreStageId[4]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[1]	StarRewardId[2]	StarRewardId[3]	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	DescEventId[1]	DescEventId[2]	DescEventId[3]	SettleLoseTipId	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable	ResetHpCount[1]	ResetHpCount[2]	ResetHpCount[3]	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability
30100927	Scire - T04	Combat Practice	Assets/Product/Texture/Image/UiSuperKareninaActivity/UiSuperKareninaActivityTutorial004.png		101		10101			1													1												2		30100926						12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	2230						3			Rectangle			1	2	3											
30100928	Scire - T01	Basic Description	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		101		10101			1													1												2																											3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.												1		4	1	2229						3			Rectangle			1	2	3											
30100929	Scire - T02	Core Skill	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia1.png		101		10101			1													1												2		30100928						30100801		30100801																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.												1		4	1	2229						3			Rectangle			1	2	3											
30100930	Scire - T03	Character Switch	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		101		10101			1													1												2		30100929																									3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.												1		4	1	9103	2230					3			Rectangle			1	2	3											
30100931	Scire - T04	Combat Practice	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		101		10101			1													1												2		30100930																									3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.												1		4	1	2230						3			Rectangle			1	2	3											
30100932	Astral - T02	Leap Trial	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia1.png		101		10101			1													1												2								30100801		30100801																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	2232						3			Rectangle			1	2	3											
30100933	T01	Basic Description	Assets/Product/Texture/Image/UiNoanActivity/UiNoanActivityBtnTeaching001.png		101		10101			1													1												2								12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9113						3			Rectangle			1	2	3											
30100934	T02	Core Skill	Assets/Product/Texture/Image/UiNoanActivity/UiNoanActivityBtnTeaching001.png		101		10101			1													1												2		30100933						12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9113						3			Rectangle			1	2	3											
30100935	T03	Combat Practice	Assets/Product/Texture/Image/UiNoanActivity/UiNoanActivityBtnTeaching001.png		101		10101			1													1												2		30100934						12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9114						3			Rectangle			1	2	3											
30100936	T01	Basic Description	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia1.png		101		10101			1													1												2																											3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9113						3			Rectangle			1	2	3											
30100937	T02	Core Skill	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		101		10101			1													1												2		30100936						30100801		30100801																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9113						3			Rectangle			1	2	3											
30100938	T03	Combat Practice	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		101		10101			1													1												2		30100937																									3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9114						3			Rectangle			1	2	3											
30100939	Rigor - T02	Leap Trial	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia1.png		101		10101			1													1												2								30100801		30100801																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	1156	2235					3			Rectangle			1	2	3											
30100940	B1	Basic Description	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		155		10101			1													1												2																											3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9118						3			Rectangle			1	2	3											
30100941	B2	Core Skill	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia1.png		155		10101			1													1												2		30100940																									3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9118						3			Rectangle			1	2	3											
30100942	B3	Signature Move	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia1.png		155		10101			1													1												2		30100941						30100801		30100801																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9118						3			Rectangle			1	2	3											
30100943	B4	Combat Practice	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		155		10101			1													1												2		30100942																									3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9119						3			Rectangle			1	2	3											
30100944	B1	Basic Description	Assets/Product/Texture/Image/UISuperBiancaActivity/UISuperBiancaActivityLevelTutorial.png		155		10101			1													1												2								12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9118						3			Rectangle			1	2	3											
30100945	B2	Core Skill	Assets/Product/Texture/Image/UISuperBiancaActivity/UISuperBiancaActivityLevelTutorial.png		155		10101			1													1												2		30100944						12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9118						3			Rectangle			1	2	3											
30100946	B3	Signature Move	Assets/Product/Texture/Image/UISuperBiancaActivity/UISuperBiancaActivityLevelTutorial.png		155		10101			1													1												2		30100945						12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9118						3			Rectangle			1	2	3											
30100947	B4	Combat Practice	Assets/Product/Texture/Image/UISuperBiancaActivity/UISuperBiancaActivityLevelTutorial.png		155		10101			1													1												2		30100946						12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9119						3			Rectangle			1	2	3											
30100948	N1	Basic Description	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		166		10101			1													1												2																											3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9133						3			Rectangle			1	2	3											
30100949	N2	Core Skill	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia1.png		166		10101			1													1												2		30100948						30100801		30100801																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9131						3			Rectangle			1	2	3											
30100950	N3	Combat Practice	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		166		10101			1													1												2		30100949																									3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9131						3			Rectangle			1	2	3											
30100951	EX-01	Basic Description	Assets/Product/Texture/Image/UiBombinataMain/UiBombinatateaching01.png		166		10101			1													1												2								12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9133						3			Rectangle			1	2	3											
30100952	EX-02	Core Skill	Assets/Product/Texture/Image/UiBombinataMain/UiBombinatateaching02.png		166		10101			1													1												2		30100951						12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9131						3			Rectangle			1	2	3											
30100953	EX-03	Combat Practice	Assets/Product/Texture/Image/UiBombinataMain/UiBombinatateaching03.png		166		10101			1													1												2		30100952						12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9131						3			Rectangle			1	2	3											
30100954	T-1	Basic Description	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		172		10101			1													1												2																											3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	2240						3			Rectangle			1	2	3											
30100955	T-2	Advanced Basics	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		172		10101			1													1												2		30100954																									3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	2240						3			Rectangle			1	2	3											
30100956	T-3	Core Skill	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia1.png		172		10101			1													1												2		30100955						30100801		30100801																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	2241						3			Rectangle			1	2	3											
30100957	T-4	Combat Practice	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		172		10101			1													1												2		30100956																									3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	2241						3			Rectangle			1	2	3											
30100958	T-1	Basic Description	Assets/Product/Texture/Image/UiLeeActivity/UiLeeActivityBtnTeaching001.png		172		10101			1													1												2								12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	2240						3			Rectangle			1	2	3											
30100959	T-2	Advanced Basics	Assets/Product/Texture/Image/UiLeeActivity/UiLeeActivityBtnTeaching001.png		172		10101			1													1												2		30100958						12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	2240						3			Rectangle			1	2	3											
30100960	T-3	Core Skill	Assets/Product/Texture/Image/UiLeeActivity/UiLeeActivityBtnTeaching001.png		172		10101			1													1												2		30100959						12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	2241						3			Rectangle			1	2	3											
30100961	T-4	Combat Practice	Assets/Product/Texture/Image/UiLeeActivity/UiLeeActivityBtnTeaching001.png		172		10101			1													1												2		30100960						12051		12051																	3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	2241						3			Rectangle			1	2	3											
30100962	A-1	Basic Description	Assets/Product/Texture/Image/UiFubenPracticeCharacter/UiFubenPracticeCharacterGuanqia2.png		184		10101			1													1												2																											3	Pay attention to the tutorial tips.	Learn the Construct's combat techniques.	Have all members survive.											1		4	1	9147						3			Rectangle			1	2	3											
