Id	Type	Site	Quality	Star	WeaponSkillId	Priority	DefaultLock	CharacterId	SuitId	CharacterType	Name	LogName	Description	NeedFirstShow
3016006	0	1	6	6	0	1606006	0	0	1606	1	Cottie	6★ Memory Cottie Grid 1	Memory Chip of a "protagonist" that once existed. Equip to increase an Omniframe's Signature-Move-related damage.	0
3016007	0	1	6	6	0	1607006	0	0	1607	1	Da Vinci	6★ Memory Da Vinci Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to gain a bonus when using QTE skills.	0
3016008	0	1	6	6	0	1608006	0	0	1608	1	Catherine	6★ Memory Catherine Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to gain a bonus when deployed in front.	0
3016009	0	1	6	6	0	1609006	0	0	1609	1	Einsteina	6★ Memory Einsteina Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to gain a bonus when using elemental skills.	0
3016010	0	1	6	6	0	1610006	0	0	1610	1	Philip II	6★ Memory Philip II Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip for healing effects to also increase the target's abilities.	0
3016011	0	1	6	6	0	1611006	0	0	1611	1	Guinevere	6★ Memory Guinevere Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip for healing effects to have different effects on allies and enemies.	0
3016012	0	1	6	6	0	1612006	0	0	1612	1	Frederick	6★ Memory Frederick Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to enhance an Omniframe by dodging.	0
3022001	0	2	2	2	0	1201005	0	0	1201	1	Merli	2★ Memory Merli Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's HP.	0
3023001	0	2	3	3	0	1301005	0	0	1301	1	Pinoff	3★ Memory Pinoff Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to reduce an Omniframe's Melee DMG taken.	0
3023002	0	2	3	3	0	1304005	0	0	1304	1	Pavrey	3★ Memory Pavrey Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to reduce an Omniframe's Ranged DMG taken.	0
3024001	0	2	4	4	0	1401005	0	0	1401	1	Archimedes	4★ Memory Archimedes Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase Physical DMG after a 3-Ping.	0
3024002	0	2	4	4	0	1404005	0	0	1404	1	Edison	4★ Memory Edison Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase Elemental DMG after a 3-Ping.	0
3024003	0	2	4	4	0	1407005	0	0	1407	1	Alice	4★ Memory Alice Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to weaken the enemy when attacking.	0
3024004	0	2	4	4	0	1410005	0	0	1410	1	Cunningham	4★ Memory Cunningham Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to enhance an Omniframe's attack damage to Super Armor enemies.	0
3025001	0	2	5	5	0	1501005	0	0	1501	1	Carrielynn	5★ Memory Carrielynn Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to enhance an Omniframe's Physical ATK.	0
3025002	0	2	5	5	0	1502005	0	0	1502	1	Aife	5★ Memory Aife Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to gain a bonus when using skills.	0
3025003	0	2	5	5	0	1503005	0	0	1503	1	Ike	5★ Memory Ike Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to enhance an Omniframe's ATK of its element.	0
3025004	0	2	5	5	0	1504005	0	0	1504	1	Voltaire	5★ Memory Voltaire Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to reduce the enemy's DEF when attacking.	0
3025005	0	2	5	5	0	1505005	0	0	1505	1	Gloria	5★ Memory Gloria Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to inflict elemental debuffs when attacking.	0
3025006	0	2	5	5	0	1506005	0	0	1506	1	Richelieu	5★ Memory Richelieu Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to make an Omniframe inflict a Physical Buff on the target when healing it.	0
3025007	0	2	5	5	0	1507005	0	0	1507	1	Samantha	5★ Memory Samantha Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to make an Omniframe disrupt the battlefield via elemental attacks.	0
3025008	0	2	5	5	0	1508005	0	0	1508	1	Mozart	5★ Memory Mozart Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to make an Omniframe use Matrix more freely.	0
3025050	0	2	5	5	0	1550005	1	0	1550	1	Liv: Reindeer	5★ Memory Liv: Reindeer Grid 2	Liv's Christmas outfit.	0
3026001	0	2	6	6	0	1601005	0	0	1601	1	Condelina	6★ Memory Condelina Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's Basic Attack.	0
3026002	0	2	6	6	0	1602005	0	0	1602	1	Shakespeare	6★ Memory Shakespeare Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's Fire DMG.	0
3026003	0	2	6	6	0	1603005	0	0	1603	1	Heisen	6★ Memory Heisen Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's Lightning DMG.	0
3026004	0	2	6	6	0	1604005	0	0	1604	1	Darwin	6★ Memory Darwin Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to make an Omniframe gain a bonus buff upon a Ping.	0
3026005	0	2	6	6	0	1605005	0	0	1605	1	Hanna	6★ Memory Hanna Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to make an Omniframe amplify buffs upon a 3-Ping.	0
3026006	0	2	6	6	0	1606005	0	0	1606	1	Cottie	6★ Memory Cottie Grid 2	Memory Chip of a "protagonist" that once existed. Equip to increase an Omniframe's Signature-Move-related damage.	0
3026007	0	2	6	6	0	1607005	0	0	1607	1	Da Vinci	6★ Memory Da Vinci Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to gain a bonus when using QTE skills.	0
3026008	0	2	6	6	0	1608005	0	0	1608	1	Catherine	6★ Memory Catherine Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to gain a bonus when deployed in front.	0
3026009	0	2	6	6	0	1609005	0	0	1609	1	Einsteina	6★ Memory Einsteina Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to gain a bonus when using elemental skills.	0
3026010	0	2	6	6	0	1610005	0	0	1610	1	Philip II	6★ Memory Philip II Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip for healing effects to also increase the target's abilities.	0
3026011	0	2	6	6	0	1611005	0	0	1611	1	Guinevere	6★ Memory Guinevere Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip for healing effects to have different effects on allies and enemies.	0
3026012	0	2	6	6	0	1612005	0	0	1612	1	Frederick	6★ Memory Frederick Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to enhance an Omniframe by dodging.	0
3032001	0	3	2	2	0	1201004	0	0	1201	1	Merli	2★ Memory Merli Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's initial Energy.	0
3033001	0	3	3	3	0	1301004	0	0	1301	1	Pinoff	3★ Memory Pinoff Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's healing received.	0
3033002	0	3	3	3	0	1304004	0	0	1304	1	Pavrey	3★ Memory Pavrey Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's healing.	0
3034001	0	3	4	4	0	1401004	0	0	1401	1	Archimedes	4★ Memory Archimedes Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase Physical DMG in Matrix.	0
3034002	0	3	4	4	0	1404004	0	0	1404	1	Edison	4★ Memory Edison Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase Elemental DMG in Matrix.	0
3034003	0	3	4	4	0	1407004	0	0	1407	1	Alice	4★ Memory Alice Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to reduce DMG dealt by the target when attacking.	0
3034004	0	3	4	4	0	1410004	0	0	1410	1	Cunningham	4★ Memory Cunningham Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase DMG taken by the enemy.	0
3035001	0	3	5	5	0	1501004	0	0	1501	1	Carrielynn	5★ Memory Carrielynn Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to enhance an Omniframe's Physical ATK.	0
3035002	0	3	5	5	0	1502004	0	0	1502	1	Aife	5★ Memory Aife Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to gain a bonus when using skills.	0
3035003	0	3	5	5	0	1503004	0	0	1503	1	Ike	5★ Memory Ike Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to enhance an Omniframe's ATK of its element.	0
3035004	0	3	5	5	0	1504004	0	0	1504	1	Voltaire	5★ Memory Voltaire Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to reduce the enemy's DEF when attacking.	0
3035005	0	3	5	5	0	1505004	0	0	1505	1	Gloria	5★ Memory Gloria Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to inflict elemental debuffs when attacking.	0
3035006	0	3	5	5	0	1506004	0	0	1506	1	Richelieu	5★ Memory Richelieu Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to make an Omniframe inflict a Physical Buff on the target when healing it.	0
3035007	0	3	5	5	0	1507004	0	0	1507	1	Samantha	5★ Memory Samantha Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to make an Omniframe disrupt the battlefield via elemental attacks.	0
3035008	0	3	5	5	0	1508004	0	0	1508	1	Mozart	5★ Memory Mozart Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to make an Omniframe use Matrix more freely.	0
3035050	0	3	5	5	0	1550004	1	0	1550	1	Liv: Reindeer	5★ Memory Liv: Reindeer Grid 3	Liv's Christmas outfit.	0
3036001	0	3	6	6	0	1601004	0	0	1601	1	Condelina	6★ Memory Condelina Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's Basic Attack.	0
3036002	0	3	6	6	0	1602004	0	0	1602	1	Shakespeare	6★ Memory Shakespeare Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's Fire DMG.	0
3036003	0	3	6	6	0	1603004	0	0	1603	1	Heisen	6★ Memory Heisen Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's Lightning DMG.	0
3036004	0	3	6	6	0	1604004	0	0	1604	1	Darwin	6★ Memory Darwin Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to make an Omniframe gain a bonus buff upon a Ping.	0
3036005	0	3	6	6	0	1605004	0	0	1605	1	Hanna	6★ Memory Hanna Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to make an Omniframe amplify buffs upon a 3-Ping.	0
3036006	0	3	6	6	0	1606004	0	0	1606	1	Cottie	6★ Memory Cottie Grid 3	Memory Chip of a "protagonist" that once existed. Equip to increase an Omniframe's Signature-Move-related damage.	0
3036007	0	3	6	6	0	1607004	0	0	1607	1	Da Vinci	6★ Memory Da Vinci Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to gain a bonus when using QTE skills.	0
3036008	0	3	6	6	0	1608004	0	0	1608	1	Catherine	6★ Memory Catherine Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to gain a bonus when deployed in front.	0
3036009	0	3	6	6	0	1609004	0	0	1609	1	Einsteina	6★ Memory Einsteina Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to gain a bonus when using elemental skills.	0
3036010	0	3	6	6	0	1610004	0	0	1610	1	Philip II	6★ Memory Philip II Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip for healing effects to also increase the target's abilities.	0
3036011	0	3	6	6	0	1611004	0	0	1611	1	Guinevere	6★ Memory Guinevere Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip for healing effects to have different effects on allies and enemies.	0
3036012	0	3	6	6	0	1612004	0	0	1612	1	Frederick	6★ Memory Frederick Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to enhance an Omniframe by dodging.	0
3042001	0	4	2	2	0	1201003	0	0	1201	1	Merli	2★ Memory Merli Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's ATK.	0
3043001	0	4	3	3	0	1301003	0	0	1301	1	Pinoff	3★ Memory Pinoff Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's Melee ATK.	0
3043002	0	4	3	3	0	1304003	0	0	1304	1	Pavrey	3★ Memory Pavrey Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's Ranged ATK.	0
3044001	0	4	4	4	0	1401003	0	0	1401	1	Archimedes	4★ Memory Archimedes Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's Physical DMG.	0
