Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[3]	ItemId[4]	ItemCount[4]	ConditionId	ResId
1484	3044002	2	30	30440022	30440022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044002
1485	3044002	3	35	30440023	30440023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044002
1486	3044003	0	20	30440030	30440030	300	401	1	6000	40104	2							5000	3044003
1487	3044003	1	25	30440031	30440031	760	402	1	12000	40100	2	40104	2					5000	3044003
1488	3044003	2	30	30440032	30440032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044003
1489	3044003	3	35	30440033	30440033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044003
1490	3044004	0	20	30440040	30440040	300	401	1	6000	40104	2							5000	3044004
1491	3044004	1	25	30440041	30440041	760	402	1	12000	40100	2	40104	2					5000	3044004
1492	3044004	2	30	30440042	30440042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044004
1493	3044004	3	35	30440043	30440043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044004
1494	3044006	0	20	30440060	30440060	300	401	1	6000	40104	2							5000	3044006
1495	3044006	1	25	30440061	30440061	760	402	1	12000	40100	2	40104	2					5000	3044006
1496	3044006	2	30	30440062	30440062	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044006
1497	3044006	3	35	30440063	30440063	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044006
1498	3044005	0	20	30440010	30440010	300	401	1	6000	40104	2							5000	3044005
1499	3044005	1	25	30440011	30440011	760	402	1	12000	40100	2	40104	2					5000	3044005
1500	3044005	2	30	30440012	30440012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3044005
1501	3044005	3	35	30440013	30440013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3044005
1502	3045001	0	25	30450010	30450010	500	501	1	8000	40104	3							5000	3045001
1503	3045001	1	30	30450011	30450011	1680	502	1	16000	40100	3	40104	3					5000	3045001
1504	3045001	2	35	30450012	30450012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045001
1505	3045001	3	40	30450013	30450013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045001
1506	3045001	4	45	30450014	30450014	11050	505	0	0									0	3045001
1507	3045002	0	25	30450020	30450020	500	501	1	8000	40104	3							5000	3045002
1508	3045002	1	30	30450021	30450021	1680	502	1	16000	40100	3	40104	3					5000	3045002
1509	3045002	2	35	30450022	30450022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045002
1510	3045002	3	40	30450023	30450023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045002
1511	3045002	4	45	30450024	30450024	11050	505	0	0									0	3045002
1512	3045003	0	25	30450030	30450030	500	501	1	8000	40104	3							5000	3045003
1513	3045003	1	30	30450031	30450031	1680	502	1	16000	40100	3	40104	3					5000	3045003
1514	3045003	2	35	30450032	30450032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045003
1515	3045003	3	40	30450033	30450033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045003
1516	3045003	4	45	30450034	30450034	11050	505	0	0									0	3045003
1517	3045004	0	25	30450040	30450040	500	501	1	8000	40104	3							5000	3045004
1518	3045004	1	30	30450041	30450041	1680	502	1	16000	40100	3	40104	3					5000	3045004
1519	3045004	2	35	30450042	30450042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045004
1520	3045004	3	40	30450043	30450043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045004
1521	3045004	4	45	30450044	30450044	11050	505	0	0									0	3045004
1522	3045005	0	25	30450050	30450050	500	501	1	8000	40104	3							5000	3045005
1523	3045005	1	30	30450051	30450051	1680	502	1	16000	40100	3	40104	3					5000	3045005
1524	3045005	2	35	30450052	30450052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045005
1525	3045005	3	40	30450053	30450053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045005
1526	3045005	4	45	30450054	30450054	11050	505	0	0									0	3045005
1527	3045006	0	25	30450060	30450060	500	501	1	8000	40104	3							5000	3045006
1528	3045006	1	30	30450061	30450061	1680	502	1	16000	40100	3	40104	3					5000	3045006
1529	3045006	2	35	30450062	30450062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045006
1530	3045006	3	40	30450063	30450063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045006
1531	3045006	4	45	30450064	30450064	11050	505	0	0									0	3045006
1532	3045007	0	25	30450070	30450070	500	501	1	8000	40104	3							5000	3045007
1533	3045007	1	30	30450071	30450071	1680	502	1	16000	40100	3	40104	3					5000	3045007
1534	3045007	2	35	30450072	30450072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045007
1535	3045007	3	40	30450073	30450073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045007
1536	3045007	4	45	30450074	30450074	11050	505	0	0									0	3045007
1537	3045008	0	25	30450080	30450080	500	501	1	8000	40104	3							5000	3045008
1538	3045008	1	30	30450081	30450081	1680	502	1	16000	40100	3	40104	3					5000	3045008
1539	3045008	2	35	30450082	30450082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045008
1540	3045008	3	40	30450083	30450083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045008
1541	3045008	4	45	30450084	30450084	11050	505	0	0									0	3045008
1542	3045009	0	25	30450090	30450090	500	501	1	8000	40104	3							5000	3045009
1543	3045009	1	30	30450091	30450091	1680	502	1	16000	40100	3	40104	3					5000	3045009
1544	3045009	2	35	30450092	30450092	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3045009
1545	3045009	3	40	30450093	30450093	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3045009
1546	3045009	4	45	30450094	30450094	11050	505	0	0									0	3045009
1547	3046001	0	25	30460010	30460010	700	601	1	10000	40104	4							5000	3046001
1548	3046001	1	30	30460011	30460011	2360	602	1	20000	40100	4	40104	4					5000	3046001
1549	3046001	2	35	30460012	30460012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046001
1550	3046001	3	40	30460013	30460013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046001
1551	3046001	4	45	30460014	30460014	15280	605	0	0									0	3046001
1552	3046002	0	25	30460020	30460020	700	601	1	10000	40104	4							5000	3046002
1553	3046002	1	30	30460021	30460021	2360	602	1	20000	40100	4	40104	4					5000	3046002
1554	3046002	2	35	30460022	30460022	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046002
1555	3046002	3	40	30460023	30460023	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046002
1556	3046002	4	45	30460024	30460024	15280	605	0	0									0	3046002
1557	3046003	0	25	30460030	30460030	700	601	1	10000	40104	4							5000	3046003
1558	3046003	1	30	30460031	30460031	2360	602	1	20000	40100	4	40104	4					5000	3046003
1559	3046003	2	35	30460032	30460032	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046003
1560	3046003	3	40	30460033	30460033	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046003
1561	3046003	4	45	30460034	30460034	15280	605	0	0									0	3046003
1562	3046004	0	25	30460040	30460040	700	601	1	10000	40104	4							5000	3046004
1563	3046004	1	30	30460041	30460041	2360	602	1	20000	40100	4	40104	4					5000	3046004
1564	3046004	2	35	30460042	30460042	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046004
1565	3046004	3	40	30460043	30460043	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046004
1566	3046004	4	45	30460044	30460044	15280	605	0	0									0	3046004
1567	3046005	0	25	30460050	30460050	700	601	1	10000	40104	4							5000	3046005
1568	3046005	1	30	30460051	30460051	2360	602	1	20000	40100	4	40104	4					5000	3046005
1569	3046005	2	35	30460052	30460052	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046005
1570	3046005	3	40	30460053	30460053	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046005
1571	3046005	4	45	30460054	30460054	15280	605	0	0									0	3046005
1572	3046006	0	25	30460060	30460060	700	601	1	10000	40104	4							5000	3046006
1573	3046006	1	30	30460061	30460061	2360	602	1	20000	40100	4	40104	4					5000	3046006
1574	3046006	2	35	30460062	30460062	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046006
1575	3046006	3	40	30460063	30460063	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046006
1576	3046006	4	45	30460064	30460064	15280	605	0	0									0	3046006
1577	3046007	0	25	30460070	30460070	700	601	1	10000	40104	4							5000	3046007
1578	3046007	1	30	30460071	30460071	2360	602	1	20000	40100	4	40104	4					5000	3046007
1579	3046007	2	35	30460072	30460072	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046007
1580	3046007	3	40	30460073	30460073	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046007
1581	3046007	4	45	30460074	30460074	15280	605	0	0									0	3046007
1582	3046008	0	25	30460080	30460080	700	601	1	10000	40104	4							5000	3046008
1583	3046008	1	30	30460081	30460081	2360	602	1	20000	40100	4	40104	4					5000	3046008
1584	3046008	2	35	30460082	30460082	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046008
1585	3046008	3	40	30460083	30460083	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046008
1586	3046008	4	45	30460084	30460084	15280	605	0	0									0	3046008
1587	3046009	0	25	30460090	30460090	700	601	1	10000	40104	4							5000	3046009
1588	3046009	1	30	30460091	30460091	2360	602	1	20000	40100	4	40104	4					5000	3046009
1589	3046009	2	35	30460092	30460092	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046009
1590	3046009	3	40	30460093	30460093	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046009
1591	3046009	4	45	30460094	30460094	15280	605	0	0									0	3046009
1592	3046010	0	25	30460100	30460100	700	601	1	10000	40104	4							5000	3046010
1593	3046010	1	30	30460101	30460101	2360	602	1	20000	40100	4	40104	4					5000	3046010
1594	3046010	2	35	30460102	30460102	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046010
1595	3046010	3	40	30460103	30460103	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046010
1596	3046010	4	45	30460104	30460104	15280	605	0	0									0	3046010
1597	3046011	0	25	30460110	30460110	700	601	1	10000	40104	4							5000	3046011
1598	3046011	1	30	30460111	30460111	2360	602	1	20000	40100	4	40104	4					5000	3046011
1599	3046011	2	35	30460112	30460112	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046011
1600	3046011	3	40	30460113	30460113	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046011
1601	3046011	4	45	30460114	30460114	15280	605	0	0									0	3046011
1602	3046012	0	25	30460120	30460120	700	601	1	10000	40104	4							5000	3046012
1603	3046012	1	30	30460121	30460121	2360	602	1	20000	40100	4	40104	4					5000	3046012
1604	3046012	2	35	30460122	30460122	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046012
1605	3046012	3	40	30460123	30460123	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046012
1606	3046012	4	45	30460124	30460124	15280	605	0	0									0	3046012
1607	3052001	0	10	30520010	30520010	50	301	0	0									0	3052001
1608	3053001	0	15	30530010	30530010	100	301	1	4000	40104	1							5000	3053001
1609	3053001	1	20	30530011	30530011	370	302	1	8000	40100	1	40104	1					5000	3053001
1610	3053001	2	25	30530012	30530012	1020	303	0	0									0	3053001
1611	3053002	0	15	30530020	30530020	100	301	1	4000	40104	1							5000	3053002
1612	3053002	1	20	30530021	30530021	370	302	1	8000	40100	1	40104	1					5000	3053002
1613	3053002	2	25	30530022	30530022	1020	303	0	0									0	3053002
1614	3054001	0	20	30540010	30540010	300	401	1	6000	40104	2							5000	3054001
1615	3054001	1	25	30540011	30540011	760	402	1	12000	40100	2	40104	2					5000	3054001
1616	3054001	2	30	30540012	30540012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3054001
1617	3054001	3	35	30540013	30540013	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3054001
1618	3054002	0	20	30540020	30540020	300	401	1	6000	40104	2							5000	3054002
1619	3054002	1	25	30540021	30540021	760	402	1	12000	40100	2	40104	2					5000	3054002
1620	3054002	2	30	30540022	30540022	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3054002
1621	3054002	3	35	30540023	30540023	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3054002
1622	3054003	0	20	30540030	30540030	300	401	1	6000	40104	2							5000	3054003
1623	3054003	1	25	30540031	30540031	760	402	1	12000	40100	2	40104	2					5000	3054003
1624	3054003	2	30	30540032	30540032	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3054003
1625	3054003	3	35	30540033	30540033	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3054003
1626	3054004	0	20	30540040	30540040	300	401	1	6000	40104	2							5000	3054004
1627	3054004	1	25	30540041	30540041	760	402	1	12000	40100	2	40104	2					5000	3054004
1628	3054004	2	30	30540042	30540042	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3054004
1629	3054004	3	35	30540043	30540043	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3054004
1630	3054006	0	20	30540060	30540060	300	401	1	6000	40104	2							5000	3054006
1631	3054006	1	25	30540061	30540061	760	402	1	12000	40100	2	40104	2					5000	3054006
1632	3054006	2	30	30540062	30540062	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3054006
1633	3054006	3	35	30540063	30540063	3270	404	1	24000	40110	2	40114	2	40100	1	40104	1	5000	3054006
1634	3055001	0	25	30550010	30550010	500	501	1	8000	40104	3							5000	3055001
1635	3055001	1	30	30550011	30550011	1680	502	1	16000	40100	3	40104	3					5000	3055001
1636	3055001	2	35	30550012	30550012	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055001
1637	3055001	3	40	30550013	30550013	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055001
1638	3055001	4	45	30550014	30550014	11050	505	0	0									0	3055001
1639	3055002	0	25	30550020	30550020	500	501	1	8000	40104	3							5000	3055002
1640	3055002	1	30	30550021	30550021	1680	502	1	16000	40100	3	40104	3					5000	3055002
1641	3055002	2	35	30550022	30550022	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055002
1642	3055002	3	40	30550023	30550023	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055002
1643	3055002	4	45	30550024	30550024	11050	505	0	0									0	3055002
1644	3055003	0	25	30550030	30550030	500	501	1	8000	40104	3							5000	3055003
1645	3055003	1	30	30550031	30550031	1680	502	1	16000	40100	3	40104	3					5000	3055003
1646	3055003	2	35	30550032	30550032	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055003
1647	3055003	3	40	30550033	30550033	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055003
1648	3055003	4	45	30550034	30550034	11050	505	0	0									0	3055003
1649	3055004	0	25	30550040	30550040	500	501	1	8000	40104	3							5000	3055004
1650	3055004	1	30	30550041	30550041	1680	502	1	16000	40100	3	40104	3					5000	3055004
1651	3055004	2	35	30550042	30550042	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055004
1652	3055004	3	40	30550043	30550043	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055004
1653	3055004	4	45	30550044	30550044	11050	505	0	0									0	3055004
1654	3055005	0	25	30550050	30550050	500	501	1	8000	40104	3							5000	3055005
1655	3055005	1	30	30550051	30550051	1680	502	1	16000	40100	3	40104	3					5000	3055005
1656	3055005	2	35	30550052	30550052	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055005
1657	3055005	3	40	30550053	30550053	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055005
1658	3055005	4	45	30550054	30550054	11050	505	0	0									0	3055005
1659	3055006	0	25	30550060	30550060	500	501	1	8000	40104	3							5000	3055006
1660	3055006	1	30	30550061	30550061	1680	502	1	16000	40100	3	40104	3					5000	3055006
1661	3055006	2	35	30550062	30550062	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055006
1662	3055006	3	40	30550063	30550063	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055006
1663	3055006	4	45	30550064	30550064	11050	505	0	0									0	3055006
1664	3055007	0	25	30550070	30550070	500	501	1	8000	40104	3							5000	3055007
1665	3055007	1	30	30550071	30550071	1680	502	1	16000	40100	3	40104	3					5000	3055007
1666	3055007	2	35	30550072	30550072	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055007
1667	3055007	3	40	30550073	30550073	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055007
1668	3055007	4	45	30550074	30550074	11050	505	0	0									0	3055007
1669	3055008	0	25	30550080	30550080	500	501	1	8000	40104	3							5000	3055008
1670	3055008	1	30	30550081	30550081	1680	502	1	16000	40100	3	40104	3					5000	3055008
1671	3055008	2	35	30550082	30550082	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055008
1672	3055008	3	40	30550083	30550083	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055008
1673	3055008	4	45	30550084	30550084	11050	505	0	0									0	3055008
1674	3055009	0	25	30550090	30550090	500	501	1	8000	40104	3							5000	3055009
1675	3055009	1	30	30550091	30550091	1680	502	1	16000	40100	3	40104	3					5000	3055009
1676	3055009	2	35	30550092	30550092	3540	503	1	24000	40110	2	40114	2	40100	2	40104	2	5000	3055009
1677	3055009	3	40	30550093	30550093	6570	504	1	32000	40110	4	40114	4	40100	2	40104	2	5000	3055009
1678	3055009	4	45	30550094	30550094	11050	505	0	0									0	3055009
1679	3056001	0	25	30560010	30560010	700	601	1	10000	40104	4							5000	3056001
1680	3056001	1	30	30560011	30560011	2360	602	1	20000	40100	4	40104	4					5000	3056001
1681	3056001	2	35	30560012	30560012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056001
1682	3056001	3	40	30560013	30560013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056001
1683	3056001	4	45	30560014	30560014	15280	605	0	0									0	3056001
1684	3056002	0	25	30560020	30560020	700	601	1	10000	40104	4							5000	3056002
1685	3056002	1	30	30560021	30560021	2360	602	1	20000	40100	4	40104	4					5000	3056002
1686	3056002	2	35	30560022	30560022	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056002
1687	3056002	3	40	30560023	30560023	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056002
1688	3056002	4	45	30560024	30560024	15280	605	0	0									0	3056002
1689	3056003	0	25	30560030	30560030	700	601	1	10000	40104	4							5000	3056003
1690	3056003	1	30	30560031	30560031	2360	602	1	20000	40100	4	40104	4					5000	3056003
1691	3056003	2	35	30560032	30560032	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056003
1692	3056003	3	40	30560033	30560033	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056003
1693	3056003	4	45	30560034	30560034	15280	605	0	0									0	3056003
1694	3056004	0	25	30560040	30560040	700	601	1	10000	40104	4							5000	3056004
1695	3056004	1	30	30560041	30560041	2360	602	1	20000	40100	4	40104	4					5000	3056004
1696	3056004	2	35	30560042	30560042	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056004
1697	3056004	3	40	30560043	30560043	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056004
1698	3056004	4	45	30560044	30560044	15280	605	0	0									0	3056004
1699	3056005	0	25	30560050	30560050	700	601	1	10000	40104	4							5000	3056005
1700	3056005	1	30	30560051	30560051	2360	602	1	20000	40100	4	40104	4					5000	3056005
1701	3056005	2	35	30560052	30560052	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056005
1702	3056005	3	40	30560053	30560053	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056005
1703	3056005	4	45	30560054	30560054	15280	605	0	0									0	3056005
1704	3056006	0	25	30560060	30560060	700	601	1	10000	40104	4							5000	3056006
1705	3056006	1	30	30560061	30560061	2360	602	1	20000	40100	4	40104	4					5000	3056006
1706	3056006	2	35	30560062	30560062	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056006
1707	3056006	3	40	30560063	30560063	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056006
1708	3056006	4	45	30560064	30560064	15280	605	0	0									0	3056006
1709	3056007	0	25	30560070	30560070	700	601	1	10000	40104	4							5000	3056007
